source_db	source_id	source_name	modulation	type	target_db	target_id	target_name
chebi	CHEBI:77115	EC 2.1.1.122 [(S)-tetrahydroprotoberberine N-methyltransferase] inhibitor	inhibitor	protein family	ec-code	2.1.1.122	2.1.1.122
chebi	CHEBI:90190	EC 2.1.1.37 [DNA (cytosine-5-)-methyltransferase] inhibitor	inhibitor	protein family	ec-code	2.1.1.37	2.1.1.37
chebi	CHEBI:71178	EC 2.1.1.4 (acetylserotonin O-methyltransferase) inhibitor	inhibitor	protein family	ec-code	2.1.1.4	2.1.1.4
chebi	CHEBI:63720	EC 2.1.1.45 (thymidylate synthase) inhibitor	inhibitor	protein family	ec-code	2.1.1.45	2.1.1.45
chebi	CHEBI:48406	EC 2.1.1.6 (catechol O-methyltransferase) inhibitor	inhibitor	protein family	ec-code	2.1.1.6	2.1.1.6
chebi	CHEBI:65065	EC 2.1.1.72 [site-specific DNA-methyltransferase (adenine-specific)] inhibitor	inhibitor	protein family	ec-code	2.1.1.72	2.1.1.72
chebi	CHEBI:65064	EC 2.1.1.79 (cyclopropane-fatty-acyl-phospholipid synthase) inhibitor	inhibitor	protein family	ec-code	2.1.1.79	2.1.1.79
chebi	CHEBI:110725	EC 2.1.1.8 (histamine N-methyltransferase) inhibitor	inhibitor	protein family	ec-code	2.1.1.8	2.1.1.8
chebi	CHEBI:76874	EC 2.1.2.* (hydroxymethyl-, formyl- and related transferases) inhibitor	inhibitor	protein family	ec-code	2.1.2	2.1.2
chebi	CHEBI:64570	EC 2.1.2.1 (glycine hydroxymethyltransferase) inhibitor	inhibitor	protein family	ec-code	2.1.2.1	2.1.2.1
chebi	CHEBI:63721	EC 2.1.2.2 (phosphoribosylglycinamide formyltransferase) inhibitor	inhibitor	protein family	ec-code	2.1.2.2	2.1.2.2
chebi	CHEBI:143002	EC 2.1.3.* (carboxy- and carbamoyltransferases) inhibitor	inhibitor	protein family	ec-code	2.1.3	2.1.3
chebi	CHEBI:143003	EC 2.1.3.3 (ornithine carbamoyltransferase) inhibitor	inhibitor	protein family	ec-code	2.1.3.3	2.1.3.3
chebi	CHEBI:76681	EC 2.10.* (Mo- or W-containing group transferase) inhibitor	inhibitor	protein family	ec-code	2.10	2.10
chebi	CHEBI:76660	EC 2.2.* (aldehyde or ketone transferase) inhibitor	inhibitor	protein family	ec-code	2.2	2.2
chebi	CHEBI:76876	EC 2.2.1.* (transketolase/transaldolase) inhibitor	inhibitor	protein family	ec-code	2.2.1	2.2.1
chebi	CHEBI:22180	EC 2.2.1.6 (acetolactate synthase) inhibitor	inhibitor	protein family	ec-code	2.2.1.6	2.2.1.6
chebi	CHEBI:76661	EC 2.3.* (acyltransferase) inhibitor	inhibitor	protein family	ec-code	2.3	2.3
chebi	CHEBI:76878	EC 2.3.1.* (acyltransferase transferring other than amino-acyl group) inhibitor	inhibitor	protein family	ec-code	2.3.1	2.3.1
chebi	CHEBI:64919	EC 2.3.1.20 (diacylglycerol O-acyltransferase) inhibitor	inhibitor	protein family	ec-code	2.3.1.20	2.3.1.20
chebi	CHEBI:63158	EC 2.3.1.21 (carnitine O-palmitoyltransferase) inhibitor	inhibitor	protein family	ec-code	2.3.1.21	2.3.1.21
chebi	CHEBI:62530	EC 2.3.1.24 (sphingosine N-acyltransferase) inhibitor	inhibitor	protein family	ec-code	2.3.1.24	2.3.1.24
chebi	CHEBI:64696	EC 2.3.1.26 (sterol O-acyltransferase) inhibitor	inhibitor	protein family	ec-code	2.3.1.26	2.3.1.26
chebi	CHEBI:76395	EC 2.3.1.48 (histone acetyltransferase) inhibitor	inhibitor	protein family	ec-code	2.3.1.48	2.3.1.48
chebi	CHEBI:84799	EC 2.3.1.5 (arylamine N-acetyltransferase) inhibitor	inhibitor	protein family	ec-code	2.3.1.5	2.3.1.5
chebi	CHEBI:59647	EC 2.3.1.50 (serine C-palmitoyltransferase) inhibitor	inhibitor	protein family	ec-code	2.3.1.50	2.3.1.50
chebi	CHEBI:71476	EC 2.3.1.85 (fatty acid synthase) inhibitor	inhibitor	protein family	ec-code	2.3.1.85	2.3.1.85
chebi	CHEBI:78691	EC 2.3.1.97 (glycylpeptide N-tetradecanoyltransferase) inhibitor	inhibitor	protein family	ec-code	2.3.1.97	2.3.1.97
chebi	CHEBI:76877	EC 2.3.2.* (aminoacyltransferase) inhibitor	inhibitor	protein family	ec-code	2.3.2	2.3.2
chebi	CHEBI:72716	EC 2.3.2.13 (protein-glutamine gamma-glutamyltransferase) inhibitor	inhibitor	protein family	ec-code	2.3.2.13	2.3.2.13
chebi	CHEBI:74570	EC 2.3.2.2 (gamma-glutamyltransferase) inhibitor	inhibitor	protein family	ec-code	2.3.2.2	2.3.2.2
chebi	CHEBI:77022	EC 2.3.3.* (acyltransferase converting acyl to alkyl group on transfer) inhibitor	inhibitor	protein family	ec-code	2.3.3	2.3.3
chebi	CHEBI:77023	EC 2.3.3.1 [citrate (Si)-synthase] inhibitor	inhibitor	protein family	ec-code	2.3.3.1	2.3.3.1
chebi	CHEBI:76662	EC 2.4.* (glycosyltransferase) inhibitor	inhibitor	protein family	ec-code	2.4	2.4
chebi	CHEBI:76789	EC 2.4.1.* (hexosyltransferase) inhibitor	inhibitor	protein family	ec-code	2.4.1	2.4.1
chebi	CHEBI:84800	EC 2.4.1.1 (glycogen phosphorylase) inhibitor	inhibitor	protein family	ec-code	2.4.1.1	2.4.1.1
chebi	CHEBI:50696	EC 2.4.1.129 (peptidoglycan glycosyltransferase) inhibitor	inhibitor	protein family	ec-code	2.4.1.129	2.4.1.129
chebi	CHEBI:59672	EC 2.4.1.16 (chitin synthase) inhibitor	inhibitor	protein family	ec-code	2.4.1.16	2.4.1.16
chebi	CHEBI:133811	EC 2.4.1.17 (glucuronosyltransferase) inhibitor	inhibitor	protein family	ec-code	2.4.1.17	2.4.1.17
chebi	CHEBI:83757	EC 2.4.1.231 [alpha,alpha-trehalose phosphorylase (configuration-retaining)] inhibitor	inhibitor	protein family	ec-code	2.4.1.231	2.4.1.231
chebi	CHEBI:139153	EC 2.4.1.255 (protein O-GlcNAc transferase) inhibitor	inhibitor	protein family	ec-code	2.4.1.255	2.4.1.255
chebi	CHEBI:83760	EC 2.4.1.64 (alpha,alpha-trehalose phosphorylase) inhibitor	inhibitor	protein family	ec-code	2.4.1.64	2.4.1.64
chebi	CHEBI:50382	EC 2.4.1.80 (ceramide glucosyltransferase) inhibitor	inhibitor	protein family	ec-code	2.4.1.80	2.4.1.80
chebi	CHEBI:76790	EC 2.4.2.* (pentosyltransferase) inhibitor	inhibitor	protein family	ec-code	2.4.2	2.4.2
chebi	CHEBI:63090	EC 2.4.2.1 (purine-nucleoside phosphorylase) inhibitor	inhibitor	protein family	ec-code	2.4.2.1	2.4.2.1
chebi	CHEBI:138952	EC 2.4.2.14 (amidophosphoribosyltransferase) inhibitor	inhibitor	protein family	ec-code	2.4.2.14	2.4.2.14
chebi	CHEBI:62913	EC 2.4.2.30 (NAD(+) ADP-ribosyltransferase) inhibitor	inhibitor	protein family	ec-code	2.4.2.30	2.4.2.30
chebi	CHEBI:90878	EC 2.4.2.4 (thymidine phosphorylase) inhibitor	inhibitor	protein family	ec-code	2.4.2.4	2.4.2.4
chebi	CHEBI:136537	EC 2.4.2.8 (hypoxanthine phosphoribosyltransferase) inhibitor	inhibitor	protein family	ec-code	2.4.2.8	2.4.2.8
chebi	CHEBI:76882	EC 2.4.99.* (glycosyltransferases transferring other glycosyl groups) inhibitor	inhibitor	protein family	ec-code	2.4.99	2.4.99
chebi	CHEBI:76834	EC 2.5.* (non-methyl-alkyl or aryl transferase) inhibitor	inhibitor	protein family	ec-code	2.5	2.5
chebi	CHEBI:76663	EC 2.5.1.* (non-methyl-alkyl or aryl transferase) inhibitor	inhibitor	protein family	ec-code	2.5.1	2.5.1
chebi	CHEBI:50643	EC 2.5.1.1 (dimethylallyltranstransferase) inhibitor	inhibitor	protein family	ec-code	2.5.1.1	2.5.1.1
chebi	CHEBI:142781	EC 2.5.1.117 (homogentisate solanesyltransferase) inhibitor	inhibitor	protein family	ec-code	2.5.1.117	2.5.1.117
chebi	CHEBI:50502	EC 2.5.1.15 (dihydropteroate synthase) inhibitor	inhibitor	protein family	ec-code	2.5.1.15	2.5.1.15
chebi	CHEBI:76797	EC 2.5.1.18 (glutathione transferase) inhibitor	inhibitor	protein family	ec-code	2.5.1.18	2.5.1.18
chebi	CHEBI:20569	EC 2.5.1.19 (3-phosphoshikimate 1-carboxyvinyltransferase) inhibitor	inhibitor	protein family	ec-code	2.5.1.19	2.5.1.19
chebi	CHEBI:75174	EC 2.5.1.21 (squalene synthase) inhibitor	inhibitor	protein family	ec-code	2.5.1.21	2.5.1.21
chebi	CHEBI:64411	EC 2.5.1.29 (geranylgeranyl diphosphate synthase) inhibitor	inhibitor	protein family	pr	PR:000007961	geranylgeranyl pyrophosphate synthase
chebi	CHEBI:64411	EC 2.5.1.29 (geranylgeranyl diphosphate synthase) inhibitor	inhibitor	protein family	ec-code	2.5.1.29	2.5.1.29
chebi	CHEBI:85618	EC 2.5.1.31 \{ditrans,polycis-undecaprenyl-diphosphate synthase [(2E,6E)-farnesyl-diphosphate specific]\} inhibitor	inhibitor	protein family	ec-code	2.5.1.31	2.5.1.31
chebi	CHEBI:133895	EC 2.5.1.46 (deoxyhypusine synthase) inhibitor	inhibitor	protein family	ec-code	2.5.1.46	2.5.1.46
chebi	CHEBI:137566	EC 2.5.1.48 (cystathionine gamma-synthase) inhibitor	inhibitor	protein family	ec-code	2.5.1.48	2.5.1.48
chebi	CHEBI:77089	EC 2.5.1.49 (O-acetylhomoserine aminocarboxypropyltransferase) inhibitor	inhibitor	protein family	ec-code	2.5.1.49	2.5.1.49
chebi	CHEBI:64133	EC 2.5.1.58 (protein farnesyltransferase) inhibitor	inhibitor	protein family	ec-code	2.5.1.58	2.5.1.58
chebi	CHEBI:67267	EC 2.5.1.59 (protein geranylgeranyltransferase type I) inhibitor	inhibitor	protein family	ec-code	2.5.1.59	2.5.1.59
chebi	CHEBI:78756	EC 2.5.1.6 (methionine adenosyltransferase) inhibitor	inhibitor	protein family	ec-code	2.5.1.6	2.5.1.6
chebi	CHEBI:78379	EC 2.5.1.7 (UDP-N-acetylglucosamine 1-carboxyvinyltransferase) inhibitor	inhibitor	protein family	ec-code	2.5.1.7	2.5.1.7
chebi	CHEBI:60901	EC 2.5.1.9 (riboflavin synthase) inhibitor	inhibitor	protein family	ec-code	2.5.1.9	2.5.1.9
chebi	CHEBI:76665	EC 2.6.* (nitrogenous group transferase) inhibitor	inhibitor	protein family	ec-code	2.6	2.6
chebi	CHEBI:76879	EC 2.6.1.* (transaminase) inhibitor	inhibitor	protein family	ec-code	2.6.1	2.6.1
chebi	CHEBI:85011	EC 2.6.1.16 (glutamine--fructose-6-phosphate transaminase (isomerizing)) inhibitor	inhibitor	protein family	ec-code	2.6.1.16	2.6.1.16
chebi	CHEBI:63674	EC 2.6.1.19 (4-aminobutyrate--2-oxoglutarate transaminase) inhibitor	inhibitor	protein family	ec-code	2.6.1.19	2.6.1.19
chebi	CHEBI:144099	EC 2.6.1.2 (alanine transaminase) inhibitor	inhibitor	protein family	ec-code	2.6.1.2	2.6.1.2
chebi	CHEBI:102368	EC 2.6.1.40 [(R)-3-amino-2-methylpropionate--pyruvate transaminase] inhibitor	inhibitor	protein family	ec-code	2.6.1.40	2.6.1.40
chebi	CHEBI:76668	EC 2.7.* (P-containing group transferase) inhibitor	inhibitor	protein family	ec-code	2.7	2.7
chebi	CHEBI:76881	EC 2.7.1.* (phosphotransferases with an alcohol group as acceptor) inhibitor	inhibitor	protein family	ec-code	2.7.1	2.7.1
chebi	CHEBI:78366	EC 2.7.1.1 (hexokinase) inhibitor	inhibitor	protein family	ec-code	2.7.1.1	2.7.1.1
chebi	CHEBI:144387	EC 2.7.1.105 (6-phosphofructo-2-kinase) inhibitor	inhibitor	protein family	ec-code	2.7.1.105	2.7.1.105
chebi	CHEBI:84801	EC 2.7.1.127 (inositol-trisphosphate 3-kinase) inhibitor	inhibitor	protein family	ec-code	2.7.1.127	2.7.1.127
chebi	CHEBI:50914	EC 2.7.1.137 (phosphatidylinositol 3-kinase) inhibitor	inhibitor	protein family	ec-code	2.7.1.137	2.7.1.137
chebi	CHEBI:84802	EC 2.7.1.151 (inositol-polyphosphate multikinase) inhibitor	inhibitor	protein family	ec-code	2.7.1.151	2.7.1.151
chebi	CHEBI:77194	EC 2.7.1.33 (pantothenate kinase) inhibitor	inhibitor	protein family	ec-code	2.7.1.33	2.7.1.33
chebi	CHEBI:143909	EC 2.7.1.40 (pyruvate kinase) inhibitor	inhibitor	protein family	ec-code	2.7.1.40	2.7.1.40
chebi	CHEBI:78760	EC 2.7.1.91 (sphingosine kinase) inhibitor	inhibitor	protein family	ec-code	2.7.1.91	2.7.1.91
chebi	CHEBI:76817	EC 2.7.10.* (protein-tyrosine kinase) inhibitor	inhibitor	protein family	ec-code	2.7.10	2.7.10
chebi	CHEBI:62434	EC 2.7.10.1 (receptor protein-tyrosine kinase) inhibitor	inhibitor	protein family	ec-code	2.7.10.1	2.7.10.1
chebi	CHEBI:76617	EC 2.7.10.2 (non-specific protein-tyrosine kinase) inhibitor	inhibitor	protein family	ec-code	2.7.10.2	2.7.10.2
chebi	CHEBI:76812	EC 2.7.11.* (protein-serine/threonine kinase) inhibitor	inhibitor	protein family	ec-code	2.7.11	2.7.11
chebi	CHEBI:50925	EC 2.7.11.1 (non-specific serine/threonine protein kinase) inhibitor	inhibitor	protein family	ec-code	2.7.11.1	2.7.11.1
chebi	CHEBI:77113	EC 2.7.11.10 (IkappaB kinase) inhibitor	inhibitor	protein family	ec-code	2.7.11.10	2.7.11.10
chebi	CHEBI:85094	EC 2.7.11.11 (cAMP-dependent protein kinase) inhibitor	inhibitor	protein family	ec-code	2.7.11.11	2.7.11.11
chebi	CHEBI:85113	EC 2.7.11.12 (cGMP-dependent protein kinase) inhibitor	inhibitor	protein family	ec-code	2.7.11.12	2.7.11.12
chebi	CHEBI:37700	EC 2.7.11.13 (protein kinase C) inhibitor	inhibitor	protein family	ec-code	2.7.11.13	2.7.11.13
chebi	CHEBI:131794	EC 2.7.11.17 (Ca(2+)/calmodulin-dependent protein kinase) inhibitor	inhibitor	protein family	ec-code	2.7.11.17	2.7.11.17
chebi	CHEBI:78763	EC 2.7.11.18 (myosin-light-chain kinase) inhibitor	inhibitor	protein family	ec-code	2.7.11.18	2.7.11.18
chebi	CHEBI:131734	EC 2.7.11.20 (elongation factor 2 kinase) inhibitor	inhibitor	protein family	ec-code	2.7.11.20	2.7.11.20
chebi	CHEBI:145425	EC 2.7.11.21 (polo kinase) inhibitor	inhibitor	protein family	ec-code	2.7.11.21	2.7.11.21
chebi	CHEBI:82665	EC 2.7.11.22 (cyclin-dependent kinase) inhibitor	inhibitor	protein family	ec-code	2.7.11.22	2.7.11.22
chebi	CHEBI:79091	EC 2.7.11.24 (mitogen-activated protein kinase) inhibitor	inhibitor	protein family	ec-code	2.7.11.24	2.7.11.24
chebi	CHEBI:91092	EC 2.7.11.26 (tau-protein kinase) inhibitor	inhibitor	protein family	ec-code	2.7.11.26	2.7.11.26
chebi	CHEBI:137123	EC 2.7.11.30 (receptor protein serine/threonine kinase) inhibitor	inhibitor	protein family	ec-code	2.7.11.30	2.7.11.30
chebi	CHEBI:85053	EC 2.7.11.31 \{[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase\} activator	activator	protein family	ec-code	2.7.11.31	2.7.11.31
chebi	CHEBI:78622	EC 2.7.11.31 \{[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase\} inhibitor	inhibitor	protein family	ec-code	2.7.11.31	2.7.11.31
chebi	CHEBI:88285	EC 2.7.12.* [dual-specificity kinases (those acting on Ser/Thr and Tyr residues)] inhibitor	inhibitor	protein family	ec-code	2.7.12	2.7.12
chebi	CHEBI:88286	EC 2.7.12.2 (mitogen-activated protein kinase kinase) inhibitor	inhibitor	protein family	ec-code	2.7.12.2	2.7.12.2
chebi	CHEBI:76818	EC 2.7.3.* (phosphotransferases with a nitrogenous group as acceptor) inhibitor	inhibitor	protein family	ec-code	2.7.3	2.7.3
chebi	CHEBI:73354	EC 2.7.3.2 (creatine kinase) inhibitor	inhibitor	protein family	ec-code	2.7.3.2	2.7.3.2
chebi	CHEBI:84803	EC 2.7.4.* (phosphotransferases with a phosphate group as acceptor) inhibitor	inhibitor	protein family	ec-code	2.7.4	2.7.4
chebi	CHEBI:84804	EC 2.7.4.6 (nucleoside-diphosphate kinase) inhibitor	inhibitor	protein family	ec-code	2.7.4.6	2.7.4.6
chebi	CHEBI:76815	EC 2.7.7.* (nucleotidyltransferase) inhibitor	inhibitor	protein family	ec-code	2.7.7	2.7.7
chebi	CHEBI:59897	EC 2.7.7.49 (RNA-directed DNA polymerase) inhibitor	inhibitor	protein family	ec-code	2.7.7.49	2.7.7.49
chebi	CHEBI:37416	EC 2.7.7.6 (RNA polymerase) inhibitor	inhibitor	protein family	ec-code	2.7.7.6	2.7.7.6
chebi	CHEBI:131699	EC 2.7.7.7 (DNA-directed DNA polymerase) inhibitor	inhibitor	protein family	ec-code	2.7.7.7	2.7.7.7
chebi	CHEBI:76816	EC 2.7.8.* (transferases for other substituted phosphate groups) inhibitor	inhibitor	protein family	ec-code	2.7.8	2.7.8
chebi	CHEBI:64237	EC 2.7.8.15 (UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase) inhibitor	inhibitor	protein family	ec-code	2.7.8.15	2.7.8.15
chebi	CHEBI:76676	EC 2.8.* (S-containing group transferase) inhibitor	inhibitor	protein family	ec-code	2.8	2.8
chebi	CHEBI:76677	EC 2.9.* (Se-containing group transferase) inhibitor	inhibitor	protein family	ec-code	2.9	2.9
chebi	CHEBI:76759	EC 3.* (hydrolase) inhibitor	inhibitor	protein family	ec-code	3	3
chebi	CHEBI:76760	EC 3.1.* (ester hydrolase) inhibitor	inhibitor	protein family	ec-code	3.1	3.1
chebi	CHEBI:76773	EC 3.1.1.* (carboxylic ester hydrolase) inhibitor	inhibitor	protein family	ec-code	3.1.1	3.1.1
chebi	CHEBI:78444	EC 3.1.1.1 (carboxylesterase) inhibitor	inhibitor	protein family	ec-code	3.1.1.1	3.1.1.1
chebi	CHEBI:65001	EC 3.1.1.3 (triacylglycerol lipase) inhibitor	inhibitor	protein family	ec-code	3.1.1.3	3.1.1.3
chebi	CHEBI:50469	EC 3.1.1.4 (phospholipase A2) inhibitor	inhibitor	protein family	ec-code	3.1.1.4	3.1.1.4
chebi	CHEBI:78372	EC 3.1.1.5 (lysophospholipase) inhibitor	inhibitor	protein family	ec-code	3.1.1.5	3.1.1.5
chebi	CHEBI:144455	EC 3.1.1.64 (retinoid isomerohydrolase) inhibitor	inhibitor	protein family	ec-code	3.1.1.64	3.1.1.64
chebi	CHEBI:38462	EC 3.1.1.7 (acetylcholinesterase) inhibitor	inhibitor	protein family	ec-code	3.1.1.7	3.1.1.7
chebi	CHEBI:37733	EC 3.1.1.8 (cholinesterase) inhibitor	inhibitor	protein family	ec-code	3.1.1.8	3.1.1.8
chebi	CHEBI:76785	EC 3.1.26.* (endoribonucleases producing 5'-phosphomonoesters) inhibitor	inhibitor	protein family	ec-code	3.1.26	3.1.26
chebi	CHEBI:52629	EC 3.1.26.13 (retroviral ribonuclease H) inhibitor	inhibitor	protein family	ec-code	3.1.26.13	3.1.26.13
chebi	CHEBI:76791	EC 3.1.27.* (endoribonucleases producing other than 5'-phosphomonoesters) inhibitor	inhibitor	protein family	ec-code	3.1.27	3.1.27
chebi	CHEBI:74949	EC 3.1.27.3 (ribonuclease T1) inhibitor	inhibitor	protein family	ec-code	3.1.27.3	3.1.27.3
chebi	CHEBI:76775	EC 3.1.3.* (phosphoric monoester hydrolase) inhibitor	inhibitor	protein family	ec-code	3.1.3	3.1.3
chebi	CHEBI:63332	EC 3.1.3.1 (alkaline phosphatase) inhibitor	inhibitor	protein family	ec-code	3.1.3.1	3.1.3.1
chebi	CHEBI:65056	EC 3.1.3.11 (fructose-bisphosphatase) inhibitor	inhibitor	protein family	ec-code	3.1.3.11	3.1.3.11
chebi	CHEBI:37153	EC 3.1.3.16 (phosphoprotein phosphatase) inhibitor	inhibitor	protein family	ec-code	3.1.3.16	3.1.3.16
chebi	CHEBI:77024	EC 3.1.3.41 (4-nitrophenylphosphatase) inhibitor	inhibitor	protein family	ec-code	3.1.3.41	3.1.3.41
chebi	CHEBI:35608	EC 3.1.3.48 (protein-tyrosine-phosphatase) inhibitor	inhibitor	protein family	ec-code	3.1.3.48	3.1.3.48
chebi	CHEBI:50218	EC 3.1.4.* (phosphoric diester hydrolase) inhibitor	inhibitor	protein family	ec-code	3.1.4	3.1.4
chebi	CHEBI:64763	EC 3.1.4.11 (phosphoinositide phospholipase C) inhibitor	inhibitor	protein family	ec-code	3.1.4.11	3.1.4.11
chebi	CHEBI:76811	EC 3.1.4.12 (sphingomyelin phosphodiesterase) inhibitor	inhibitor	protein family	ec-code	3.1.4.12	3.1.4.12
chebi	CHEBI:50568	EC 3.1.4.17 (3',5'-cyclic-nucleotide phosphodiesterase) inhibitor	inhibitor	protein family	ec-code	3.1.4.17	3.1.4.17
chebi	CHEBI:71942	EC 3.1.4.35 (3',5'-cyclic-GMP phosphodiesterase) inhibitor	inhibitor	protein family	ec-code	3.1.4.35	3.1.4.35
chebi	CHEBI:77758	EC 3.1.4.53 (3',5'-cyclic-AMP phosphodiesterase) inhibitor	inhibitor	protein family	ec-code	3.1.4.53	3.1.4.53
chebi	CHEBI:76769	EC 3.10.* (hydrolases acting on S-N bonds) inhibitor	inhibitor	protein family	ec-code	3.10	3.10
chebi	CHEBI:76770	EC 3.11.* (hydrolases acting on C-P bonds) inhibitor	inhibitor	protein family	ec-code	3.11	3.11
chebi	CHEBI:76883	EC 3.11.1.* (hydrolases acting on C-P bonds of phosphono-acetaldehyde, -acetate, or -pyruvate) inhibitor	inhibitor	protein family	ec-code	3.11.1	3.11.1
chebi	CHEBI:62609	EC 3.11.1.3 (phosphonopyruvate hydrolase) inhibitor	inhibitor	protein family	ec-code	3.11.1.3	3.11.1.3
chebi	CHEBI:76771	EC 3.12.* (hydrolases acting on S-S bonds) inhibitor	inhibitor	protein family	ec-code	3.12	3.12
chebi	CHEBI:76772	EC 3.13.* (hydrolases acting on C-S bonds) inhibitor	inhibitor	protein family	ec-code	3.13	3.13
chebi	CHEBI:76761	EC 3.2.* (glycosylase) inhibitor	inhibitor	protein family	ec-code	3.2	3.2
chebi	CHEBI:52424	EC 3.2.1.* (glycosidase) inhibitor	inhibitor	protein family	ec-code	3.2.1	3.2.1
chebi	CHEBI:50627	EC 3.2.1.1 (alpha-amylase) inhibitor	inhibitor	protein family	ec-code	3.2.1.1	3.2.1.1
chebi	CHEBI:67232	EC 3.2.1.10 (oligo-1,6-glucosidase) inhibitor	inhibitor	protein family	ec-code	3.2.1.10	3.2.1.10
chebi	CHEBI:65239	EC 3.2.1.114 (mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase) inhibitor	inhibitor	protein family	ec-code	3.2.1.114	3.2.1.114
chebi	CHEBI:64955	EC 3.2.1.166 (heparanase) inhibitor	inhibitor	protein family	ec-code	3.2.1.166	3.2.1.166
chebi	CHEBI:52425	EC 3.2.1.18 (exo-alpha-sialidase) inhibitor	inhibitor	protein family	ec-code	3.2.1.18	3.2.1.18
chebi	CHEBI:67239	EC 3.2.1.20 (alpha-glucosidase) inhibitor	inhibitor	protein family	ec-code	3.2.1.20	3.2.1.20
chebi	CHEBI:132518	EC 3.2.1.23 (beta-galactosidase) inhibitor	inhibitor	protein family	ec-code	3.2.1.23	3.2.1.23
chebi	CHEBI:83762	EC 3.2.1.28 (alpha,alpha-trehalase) inhibitor	inhibitor	protein family	ec-code	3.2.1.28	3.2.1.28
chebi	CHEBI:76822	EC 3.2.1.31 (beta-glucuronidase) inhibitor	inhibitor	protein family	ec-code	3.2.1.31	3.2.1.31
chebi	CHEBI:67230	EC 3.2.1.45 (glucosylceramidase) inhibitor	inhibitor	protein family	ec-code	3.2.1.45	3.2.1.45
chebi	CHEBI:67231	EC 3.2.1.48 (sucrose alpha-glucosidase) inhibitor	inhibitor	protein family	ec-code	3.2.1.48	3.2.1.48
chebi	CHEBI:76762	EC 3.3.* (ether hydrolase) inhibitor	inhibitor	protein family	ec-code	3.3	3.3
chebi	CHEBI:142790	EC 3.3.2.10 (soluble epoxide hydrolase) inhibitor	inhibitor	protein family	ec-code	3.3.2.10	3.3.2.10
chebi	CHEBI:60258	EC 3.4.* (hydrolases acting on peptide bond) inhibitor	inhibitor	protein family	ec-code	3.4	3.4
chebi	CHEBI:76787	EC 3.4.11.* (aminopeptidase) inhibitor	inhibitor	protein family	ec-code	3.4.11	3.4.11
chebi	CHEBI:76891	EC 3.4.11.14 (cytosol alanyl aminopeptidase) inhibitor	inhibitor	protein family	ec-code	3.4.11.14	3.4.11.14
chebi	CHEBI:73360	EC 3.4.11.18 (methionyl aminopeptidase) inhibitor	inhibitor	protein family	ec-code	3.4.11.18	3.4.11.18
chebi	CHEBI:59499	EC 3.4.13.* (dipeptidase) inhibitor	inhibitor	protein family	ec-code	3.4.13	3.4.13
chebi	CHEBI:76926	EC 3.4.13.19 (membrane dipeptidase) inhibitor	inhibitor	protein family	ec-code	3.4.13.19	3.4.13.19
chebi	CHEBI:76788	EC 3.4.14.* (dipeptidyl- and tripeptidyl-peptidases) inhibitor	inhibitor	protein family	ec-code	3.4.14	3.4.14
chebi	CHEBI:76893	EC 3.4.14.2 (dipeptidyl-peptidase II) inhibitor	inhibitor	protein family	ec-code	3.4.14.2	3.4.14.2
chebi	CHEBI:68612	EC 3.4.14.5 (dipeptidyl-peptidase IV) inhibitor	inhibitor	protein family	ec-code	3.4.14.5	3.4.14.5
chebi	CHEBI:76782	EC 3.4.15.* (peptidyl-dipeptidase) inhibitor	inhibitor	protein family	ec-code	3.4.15	3.4.15
chebi	CHEBI:35457	EC 3.4.15.1 (peptidyl-dipeptidase A) inhibitor	inhibitor	protein family	ec-code	3.4.15.1	3.4.15.1
chebi	CHEBI:77705	EC 3.4.19.* (omega-peptidase) inhibitor	inhibitor	protein family	ec-code	3.4.19	3.4.19
chebi	CHEBI:77706	EC 3.4.19.3 (pyroglutamyl-peptidase I) inhibitor	inhibitor	protein family	ec-code	3.4.19.3	3.4.19.3
chebi	CHEBI:5924	EC 3.4.21.* (serine endopeptidase) inhibitor	inhibitor	protein family	ec-code	3.4.21	3.4.21
chebi	CHEBI:64943	EC 3.4.21.1 (chymotrypsin) inhibitor	inhibitor	protein family	ec-code	3.4.21.1	3.4.21.1
chebi	CHEBI:76779	EC 3.4.21.26 (prolyl oligopeptidase) inhibitor	inhibitor	protein family	ec-code	3.4.21.26	3.4.21.26
chebi	CHEBI:64922	EC 3.4.21.37 (leukocyte elastase) inhibitor	inhibitor	protein family	ec-code	3.4.21.37	3.4.21.37
chebi	CHEBI:64957	EC 3.4.21.39 (chymase) inhibitor	inhibitor	protein family	ec-code	3.4.21.39	3.4.21.39
chebi	CHEBI:76940	EC 3.4.21.4 (trypsin) inhibitor	inhibitor	protein family	ec-code	3.4.21.4	3.4.21.4
chebi	CHEBI:65232	EC 3.4.21.5 (thrombin) inhibitor	inhibitor	protein family	ec-code	3.4.21.5	3.4.21.5
chebi	CHEBI:68581	EC 3.4.21.6 (coagulation factor Xa) inhibitor	inhibitor	protein family	ec-code	3.4.21.6	3.4.21.6
chebi	CHEBI:84297	EC 3.4.21.64 (peptidase K) inhibitor	inhibitor	protein family	ec-code	3.4.21.64	3.4.21.64
