source_db	source_id	source_name	modulation	type	target_db	target_id	target_name
chebi	CHEBI:24430	group transfer coenzymes		?	?	?	?
chebi	CHEBI:52210	pharmacological role		?	?	?	?
chebi	CHEBI:38070	anti-arrhythmia drug		?	?	?	?
chebi	CHEBI:75772	Saccharomyces cerevisiae metabolite		?	?	?	?
chebi	CHEBI:48359	protophilic solvent		?	?	?	?
chebi	CHEBI:140399	specialised pro-resolving mediator		?	?	?	?
chebi	CHEBI:23357	cofactor		?	?	?	?
chebi	CHEBI:48318	fragrance		?	?	?	?
chebi	CHEBI:37890	alpha-adrenergic antagonist		?	?	?	?
chebi	CHEBI:59739	electrophilic reagent		?	?	?	?
chebi	CHEBI:33288	rodenticide		?	?	?	?
chebi	CHEBI:35221	antimetabolite		?	?	?	?
chebi	CHEBI:77567	eugeroic		?	?	?	?
chebi	CHEBI:90991	steroid receptor coactivator stimulator		?	?	?	?
chebi	CHEBI:134173	antidote to barbiturate poisoning		?	?	?	?
chebi	CHEBI:139492	sensitiser		?	?	?	?
chebi	CHEBI:76976	bacterial xenobiotic metabolite		?	?	?	?
chebi	CHEBI:73191	abscisic acid receptor agonist		?	?	?	?
chebi	CHEBI:50689	reproductive control drug		?	?	?	?
chebi	CHEBI:50247	antidote		?	?	?	?
chebi	CHEBI:39378	homopteran inhibitor of chitin biosynthesis		?	?	?	?
chebi	CHEBI:88188	drug allergen		?	?	?	?
chebi	CHEBI:50846	immunomodulator		?	?	?	?
chebi	CHEBI:145253	hyaluronan synthesis inhibitor		?	?	?	?
chebi	CHEBI:35481	non-narcotic analgesic		?	?	?	?
chebi	CHEBI:39379	lepidopteran inhibitor of chitin biosynthesis		?	?	?	?
chebi	CHEBI:61951	microtubule-destabilising agent		?	?	?	?
chebi	CHEBI:138168	neuropeptide Y2 receptor agonist		?	?	?	?
chebi	CHEBI:60798	excitatory amino acid antagonist		?	?	?	?
chebi	CHEBI:50444	adenosine phosphodiesterase inhibitor		?	?	?	?
chebi	CHEBI:131492	Wnt signalling activator		?	?	?	?
chebi	CHEBI:76720	antisense oligonucleotide		?	?	?	?
chebi	CHEBI:78505	venom		?	?	?	?
chebi	CHEBI:35846	renal agent		?	?	?	?
chebi	CHEBI:78623	bone morphogenetic protein receptor antagonist		?	?	?	?
chebi	CHEBI:78947	archaeal metabolite		?	?	?	?
chebi	CHEBI:35442	antiparasitic agent		?	?	?	?
chebi	CHEBI:35821	anticholesteremic drug		?	?	?	?
chebi	CHEBI:132272	herbicide safener		?	?	?	?
chebi	CHEBI:76932	pathway inhibitor		?	?	?	?
chebi	CHEBI:85516	Human Antigen R Protein Expression Modulator and AkT Inhibitor		?	?	?	?
chebi	CHEBI:35816	leprostatic drug		?	?	?	?
chebi	CHEBI:35684	antiplatyhelmintic drug		?	?	?	?
chebi	CHEBI:62887	tankyrase inhibitor		?	?	?	?
chebi	CHEBI:22676	auxin		?	?	?	?
chebi	CHEBI:50183	P450 inhibitor		?	?	?	?
chebi	CHEBI:38147	cardiotonic drug		?	?	?	?
chebi	CHEBI:50855	antiatherogenic agent		?	?	?	?
chebi	CHEBI:35941	serotonergic agonist		?	?	?	?
chebi	CHEBI:77973	antifoaming agent		?	?	?	?
chebi	CHEBI:62868	hepatoprotective agent		?	?	?	?
chebi	CHEBI:75298	histamine releasing agent		?	?	?	?
chebi	CHEBI:77034	mucolytic		?	?	?	?
chebi	CHEBI:27314	water-soluble vitamin		?	?	?	?
chebi	CHEBI:47958	nicotinic acetylcholine receptor agonist		?	?	?	?
chebi	CHEBI:90961	ERK dimerisation inhibitor		?	?	?	?
chebi	CHEBI:38231	phytotoxin		?	?	?	?
chebi	CHEBI:59826	progestin		?	?	?	?
chebi	CHEBI:134083	hypoxia-inducible factor pathway activator		?	?	?	?
chebi	CHEBI:138880	autophagy inducer		?	?	?	?
chebi	CHEBI:48219	disinfectant		?	?	?	?
chebi	CHEBI:60646	chiral reagent		?	?	?	?
chebi	CHEBI:37845	growth hormone		?	?	?	?
chebi	CHEBI:76498	coral metabolite		?	?	?	?
chebi	CHEBI:133891	salt-inducible kinase 2 inhibitor		?	?	?	?
chebi	CHEBI:50745	progestogen		?	?	?	?
chebi	CHEBI:144895	C5a receptor antagonist		?	?	?	?
chebi	CHEBI:76924	plant metabolite		?	?	?	?
chebi	CHEBI:139609	survivin suppressant		?	?	?	?
chebi	CHEBI:132717	bleaching agent		?	?	?	?
chebi	CHEBI:48355	non-polar solvent		?	?	?	?
chebi	CHEBI:35620	vasodilator agent		?	?	?	?
chebi	CHEBI:131611	teichoic acid biosynthesis inhibitor		?	?	?	?
chebi	CHEBI:145437	uncoupling protein inhibitor		?	?	?	?
chebi	CHEBI:25540	neonicotinoid insectide		?	?	?	?
chebi	CHEBI:84735	algal metabolite		?	?	?	?
chebi	CHEBI:52303	sterol methyltransferase inhibitor		?	?	?	?
chebi	CHEBI:139361	TRP channel blocker		?	?	?	?
chebi	CHEBI:27026	toxin		?	?	?	?
chebi	CHEBI:24621	hormone		?	?	?	?
chebi	CHEBI:24127	fungicide		?	?	?	?
chebi	CHEBI:145515	GABAA receptor antagonist		?	?	?	?
chebi	CHEBI:24941	juvenile hormone antagonists		?	?	?	?
chebi	CHEBI:74783	astringent		?	?	?	?
chebi	CHEBI:83056	Daphnia magna metabolite		?	?	?	?
chebi	CHEBI:50141	bronchoconstrictor agent		?	?	?	?
chebi	CHEBI:49323	contraceptive drug		?	?	?	?
chebi	CHEBI:75358	curing agent		?	?	?	?
chebi	CHEBI:77960	food firming agent		?	?	?	?
chebi	CHEBI:64924	hepatitis C protease inhibitor		?	?	?	?
chebi	CHEBI:78058	food antifoaming agent		?	?	?	?
chebi	CHEBI:35524	sympathomimetic agent		?	?	?	?
chebi	CHEBI:72316	virulence factor		?	?	?	?
chebi	CHEBI:75768	mammalian metabolite		?	?	?	?
chebi	CHEBI:91016	GABAA receptor agonist		?	?	?	?
chebi	CHEBI:132608	TRPM4 channel inhibitor		?	?	?	?
chebi	CHEBI:64370	glutamate transporter activator		?	?	?	?
chebi	CHEBI:74152	mordant		?	?	?	?
chebi	CHEBI:48873	cholinergic antagonist		?	?	?	?
chebi	CHEBI:50433	platelet glycoprotein-IIb/IIIa receptor antagonist		?	?	?	?
chebi	CHEBI:77964	anticaking agent		?	?	?	?
chebi	CHEBI:74530	antidote to curare poisoning		?	?	?	?
chebi	CHEBI:76916	hyperglycemic agent		?	?	?	?
chebi	CHEBI:144829	tumour antigen		?	?	?	?
chebi	CHEBI:90780	AKT1 kinase inhibitor		?	?	?	?
chebi	CHEBI:64953	anti-HSV-1 agent		?	?	?	?
chebi	CHEBI:59683	antipruritic drug		?	?	?	?
chebi	CHEBI:134108	lipopolysaccharide biosynthesis inhibitor		?	?	?	?
chebi	CHEBI:64911	antimitotic		?	?	?	?
chebi	CHEBI:64915	antiplasmodial drug		?	?	?	?
chebi	CHEBI:50408	visual indicator		?	?	?	?
chebi	CHEBI:37930	phenothiazine antipsychotic drug		?	?	?	?
chebi	CHEBI:60643	NMDA receptor antagonist		?	?	?	?
chebi	CHEBI:139566	Jacobaea metabolite		?	?	?	?
chebi	CHEBI:74529	antidote to paracetamol poisoning		?	?	?	?
chebi	CHEBI:35610	antineoplastic agent		?	?	?	?
chebi	CHEBI:77968	humectant		?	?	?	?
chebi	CHEBI:136859	pro-agent		?	?	?	?
chebi	CHEBI:83075	Daphnia pulex metabolite		?	?	?	?
chebi	CHEBI:78152	enzyme mimic		?	?	?	?
chebi	CHEBI:60575	phenoxy herbicide		?	?	?	?
chebi	CHEBI:49326	synthetic oral contraceptive		?	?	?	?
chebi	CHEBI:22311	aliphatic antibiotics		?	?	?	?
chebi	CHEBI:35617	flavouring agent		?	?	?	?
chebi	CHEBI:140602	Arabidopsis thaliana metabolite		?	?	?	?
chebi	CHEBI:90708	retinoic acid receptor modulator		?	?	?	?
chebi	CHEBI:78059	food additive carrier		?	?	?	?
chebi	CHEBI:38325	muscarinic agonist		?	?	?	?
chebi	CHEBI:25435	mutagen		?	?	?	?
chebi	CHEBI:25605	nucleoside antibiotic		?	?	?	?
chebi	CHEBI:71027	progesterone receptor modulator		?	?	?	?
chebi	CHEBI:77182	food colouring		?	?	?	?
chebi	CHEBI:48887	bile acid metabolite		?	?	?	?
chebi	CHEBI:75324	excipient		?	?	?	?
chebi	CHEBI:60598	opioid agent		?	?	?	?
chebi	CHEBI:37337	ultrasound contrast agent		?	?	?	?
chebi	CHEBI:27334	xenobiotic organic ethers		?	?	?	?
chebi	CHEBI:67137	NMR shift reagent		?	?	?	?
chebi	CHEBI:140489	tropomyosin-related kinase B receptor agonist		?	?	?	?
chebi	CHEBI:36043	antimicrobial drug		?	?	?	?
chebi	CHEBI:82933	gut flora metabolite		?	?	?	?
chebi	CHEBI:24851	insect growth regulator		?	?	?	?
chebi	CHEBI:64952	anti-HSV agent		?	?	?	?
chebi	CHEBI:27027	micronutrient		?	?	?	?
chebi	CHEBI:37957	histaminergic drug		?	?	?	?
chebi	CHEBI:76960	Chaetomium metabolite		?	?	?	?
chebi	CHEBI:50407	acid-base indicator		?	?	?	?
chebi	CHEBI:60807	anaesthesia adjuvant		?	?	?	?
chebi	CHEBI:136646	proherbicide		?	?	?	?
chebi	CHEBI:48425	topical anaesthetic		?	?	?	?
chebi	CHEBI:49167	anti-asthmatic drug		?	?	?	?
chebi	CHEBI:37958	dye		?	?	?	?
chebi	CHEBI:71692	insect repellent		?	?	?	?
chebi	CHEBI:22917	phytogenic insecticide		?	?	?	?
chebi	CHEBI:35703	xenobiotic		?	?	?	?
chebi	CHEBI:60809	adjuvant		?	?	?	?
chebi	CHEBI:50177	dermatologic drug		?	?	?	?
chebi	CHEBI:35231	nuclear fuel		?	?	?	?
chebi	CHEBI:83317	sterol biosynthesis inhibitor		?	?	?	?
chebi	CHEBI:137736	anxiogenic		?	?	?	?
chebi	CHEBI:48354	polar solvent		?	?	?	?
chebi	CHEBI:71338	autoinducer		?	?	?	?
chebi	CHEBI:22986	calcium ionophore		?	?	?	?
chebi	CHEBI:51266	gelator		?	?	?	?
chebi	CHEBI:133106	chemical hybridisation agent		?	?	?	?
chebi	CHEBI:37670	protease inhibitor		?	?	?	?
chebi	CHEBI:35206	isotopic tracer		?	?	?	?
chebi	CHEBI:35224	effector		?	?	?	?
chebi	CHEBI:65023	anti-asthmatic agent		?	?	?	?
chebi	CHEBI:36053	acaricide drug		?	?	?	?
chebi	CHEBI:26013	pheromone		?	?	?	?
chebi	CHEBI:140165	Brassica napus metabolite		?	?	?	?
chebi	CHEBI:35226	spin probe		?	?	?	?
chebi	CHEBI:38633	sodium channel blocker		?	?	?	?
chebi	CHEBI:138416	angiotensin receptor agonist		?	?	?	?
chebi	CHEBI:39215	antibiotic pesticide		?	?	?	?
chebi	CHEBI:38849	blood substitute		?	?	?	?
chebi	CHEBI:50242	enzyme reactivator		?	?	?	?
chebi	CHEBI:144987	sphingosine-1-phosphate receptor antagonist		?	?	?	?
chebi	CHEBI:37334	diagnostic imaging agent		?	?	?	?
chebi	CHEBI:38461	carbamate insecticide		?	?	?	?
chebi	CHEBI:24853	intercalator		?	?	?	?
chebi	CHEBI:85234	human blood serum metabolite		?	?	?	?
chebi	CHEBI:38870	inhalation anaesthetic		?	?	?	?
chebi	CHEBI:90749	antidote to cyanide poisoning		?	?	?	?
chebi	CHEBI:75252	insulin-like growth factor receptor 1 antagonist		?	?	?	?
chebi	CHEBI:48561	dopaminergic antagonist		?	?	?	?
chebi	CHEBI:39369	pyrethroid ether acaricide		?	?	?	?
chebi	CHEBI:36413	anabolic agent		?	?	?	?
chebi	CHEBI:86328	antifungal agrochemical		?	?	?	?
