source_db	source_id	source_name	modulation	type	target_db	target_id	target_name
chebi	144998	sphingosine-1-phosphate receptor 1 antagonist	antagonist	?	hgnc	3165	S1PR1
chebi	76750	EC 1.22.* (oxidoreductase acting on halogen in donors) inhibitor	inhibitor	?	?	?	?
chebi	83156	EC 6.2.1.* (acid-thiol ligase) inhibitor	inhibitor	?	?	?	?
chebi	62609	EC 3.11.1.3 (phosphonopyruvate hydrolase) inhibitor	inhibitor	?	?	?	?
chebi	77113	EC 2.7.11.10 (IkappaB kinase) inhibitor	inhibitor	?	?	?	?
chebi	76753	EC 1.97.* (other oxidoreductase) inhibitor	inhibitor	?	?	?	?
chebi	91079	purinergic receptor P2 antagonist	antagonist	?	?	?	?
chebi	50683	EC 1.5.1.3 (dihydrofolate reductase) inhibitor	inhibitor	?	?	?	?
chebi	38496	electron-transport chain inhibitor	inhibitor	?	go	0022900	electron transport chain
chebi	138920	EC 6.3.5.* (carbon-nitrogen ligases with glutamine as amido-N-donor) inhibitor	inhibitor	?	?	?	?
chebi	67114	ryanodine receptor agonist	agonist	?	mesh	D019837	Ryanodine Receptor Calcium Release Channel
chebi	49200	EC 3.6.3.10 (H(+)/K(+)-exchanging ATPase) inhibitor	inhibitor	?	?	?	?
chebi	66987	radiation protective agent	agent	?	?	?	?
chebi	37930	phenothiazine antipsychotic drug	drug	?	?	?	?
chebi	143002	EC 2.1.3.* (carboxy- and carbamoyltransferases) inhibitor	inhibitor	?	?	?	?
chebi	50630	cyclooxygenase 1 inhibitor	inhibitor	?	hgnc	9604	PTGS1
chebi	139153	EC 2.4.1.255 (protein O-GlcNAc transferase) inhibitor	inhibitor	?	?	?	?
chebi	84297	EC 3.4.21.64 (peptidase K) inhibitor	inhibitor	?	?	?	?
chebi	73182	plant activator	activator	?	mesh	D010944	Plants
chebi	63114	sphingosine-1-phosphate receptor agonist	agonist	?	mesh	D000081025	Sphingosine-1-Phosphate Receptors
chebi	77705	EC 3.4.19.* (omega-peptidase) inhibitor	inhibitor	?	?	?	?
chebi	88286	EC 2.7.12.2 (mitogen-activated protein kinase kinase) inhibitor	inhibitor	?	?	?	?
chebi	83762	EC 3.2.1.28 (alpha,alpha-trehalase) inhibitor	inhibitor	?	?	?	?
chebi	147289	EC 3.4.17.23 (angiotensin-converting enzyme 2) inhibitor	inhibitor	?	?	?	?
chebi	74925	EC 3.4.23.46 (memapsin 2) inhibitor	inhibitor	?	?	?	?
chebi	23018	EC 4.2.1.1 (carbonic anhydrase) inhibitor	inhibitor	?	?	?	?
chebi	74213	EC 1.17.4.1 (ribonucleoside-diphosphate reductase) inhibitor	inhibitor	?	?	?	?
chebi	73263	cyclooxygenase 3 inhibitor	inhibitor	?	?	?	?
chebi	52425	EC 3.2.1.18 (exo-alpha-sialidase) inhibitor	inhibitor	?	?	?	?
chebi	90878	EC 2.4.2.4 (thymidine phosphorylase) inhibitor	inhibitor	?	?	?	?
chebi	51372	neuromuscular agent	agent	?	?	?	?
chebi	83034	EC 4.1.2.27 (sphinganine-1-phosphate aldolase) inhibitor	inhibitor	?	?	?	?
chebi	36335	trypanocidal drug	drug	?	?	?	?
chebi	77324	UDP-glucuronosyltransferase activator	activator	?	mesh	D014453	Glucuronosyltransferase
chebi	76817	EC 2.7.10.* (protein-tyrosine kinase) inhibitor	inhibitor	?	?	?	?
chebi	76920	EC 1.1.3.9 (galactose oxidase) inhibitor	inhibitor	?	?	?	?
chebi	50914	EC 2.7.1.137 (phosphatidylinositol 3-kinase) inhibitor	inhibitor	?	?	?	?
chebi	77731	p53 activator	activator	?	hgnc	11998	TP53
chebi	77731	p53 activator	activator	?	hgnc	23084	HCP5P3
chebi	143003	EC 2.1.3.3 (ornithine carbamoyltransferase) inhibitor	inhibitor	?	?	?	?
chebi	50276	EC 5.99.1.2 (DNA topoisomerase) inhibitor	inhibitor	?	?	?	?
chebi	76798	EC 1.14.15.4 (steroid 11beta-monooxygenase) inhibitor	inhibitor	?	?	?	?
chebi	77088	EC 1.4.7.* (oxidoreductase acting on donor CH-NH2 group, Fe-S protein as acceptor) inhibitor	inhibitor	?	?	?	?
chebi	64922	EC 3.4.21.37 (leukocyte elastase) inhibitor	inhibitor	?	?	?	?
chebi	83760	EC 2.4.1.64 (alpha,alpha-trehalose phosphorylase) inhibitor	inhibitor	?	?	?	?
chebi	136859	pro-agent	agent	?	chebi	32865	L-prolyl group
chebi	136859	pro-agent	agent	?	chebi	32866	L-prolino group
chebi	136859	pro-agent	agent	?	chebi	50342	L-proline residue
chebi	79046	melatonin receptor agonist	agonist	?	mesh	D044094	Receptors, Melatonin
chebi	76847	EC 1.14.16.* (oxidoreductase acting on paired donors, reduced pteridine as one donor, incorporating 1 atom of oxygen) inhibitor	inhibitor	?	?	?	?
chebi	131734	EC 2.7.11.20 (elongation factor 2 kinase) inhibitor	inhibitor	?	?	?	?
chebi	60643	NMDA receptor antagonist	antagonist	?	go	0004972	NMDA glutamate receptor activity
chebi	64912	antimycobacterial drug	drug	?	?	?	?
chebi	63963	metabotropic glutamate receptor antagonist	antagonist	?	fplx	GRM	GRM
chebi	76882	EC 2.4.99.* (glycosyltransferases transferring other glycosyl groups) inhibitor	inhibitor	?	?	?	?
chebi	77750	ATP/ADP translocase inhibitor	inhibitor	?	?	?	?
chebi	156211	MAIT cell agonist	agonist	?	mesh	D000072336	Mucosal-Associated Invariant T Cells
chebi	70725	adenosine A3 receptor antagonist	antagonist	?	hgnc	268	ADORA3
chebi	86383	EC 5.3.3.* (intramolecular oxidase transposing C=C bonds) inhibitor	inhibitor	?	?	?	?
chebi	76822	EC 3.2.1.31 (beta-glucuronidase) inhibitor	inhibitor	?	?	?	?
chebi	22180	EC 2.2.1.6 (acetolactate synthase) inhibitor	inhibitor	?	?	?	?
chebi	59283	delta-opioid receptor antagonist	antagonist	?	mesh	D017465	Receptors, Opioid, delta
chebi	76764	EC 3.5.* (hydrolases acting on non-peptide C-N bonds) inhibitor	inhibitor	?	?	?	?
chebi	91202	TGFbeta receptor antagonist	antagonist	?	fplx	TGFBR	TGFBR
chebi	83157	EC 6.2.1.3 (long-chain-fatty-acid--CoA ligase) inhibitor	inhibitor	?	?	?	?
chebi	149553	anticoronaviral agent	agent	?	?	?	?
chebi	79092	EC 1.11.2.* (oxidoreductase with H2O2 as acceptor, incorporating 1 O atom into product) inhibitor	inhibitor	?	?	?	?
chebi	38807	calcium channel agonist	agonist	?	fplx	Calcium_channels	Calcium_channels
chebi	38807	calcium channel agonist	agonist	?	mesh	D015220	Calcium Channels
chebi	142480	EC 1.14.14.94 (leukotriene-B4 20-monooxygenase) inhibitor	inhibitor	?	?	?	?
chebi	64416	EC 1.3.1.43 (arogenate dehydrogenase) inhibitor	inhibitor	?	?	?	?
chebi	50390	EC 1.6.5.2 [NAD(P)H dehydrogenase (quinone)] inhibitor	inhibitor	?	?	?	?
chebi	75605	EC 6.5.* (phosphoric ester bond-forming ligase) inhibitor	inhibitor	?	?	?	?
chebi	73193	gibberellin biosynthesis inhibitor	inhibitor	?	go	0009686	gibberellin biosynthetic process
chebi	68481	mTOR inhibitor	inhibitor	?	hgnc	3942	MTOR
chebi	156527	EC 2.4.1.109 (dolichyl-phosphate-mannose-protein mannosyltransferase) inhibitor	inhibitor	?	?	?	?
chebi	76893	EC 3.4.14.2 (dipeptidyl-peptidase II) inhibitor	inhibitor	?	?	?	?
chebi	77318	pregnane X receptor agonist	agonist	?	hgnc	7968	NR1I2
chebi	52726	proteasome inhibitor	inhibitor	?	fplx	Proteasome	Proteasome
chebi	52726	proteasome inhibitor	inhibitor	?	go	0000502	proteasome complex
chebi	85052	EC 1.4.3.3 (D-amino-acid oxidase) inhibitor	inhibitor	?	?	?	?
chebi	138938	EC 4.1.1.39 (ribulose-bisphosphate carboxylase) inhibitor	inhibitor	?	?	?	?
chebi	77119	EC 1.1.1.189 (prostaglandin-E2 9-reductase) inhibitor	inhibitor	?	?	?	?
chebi	68612	EC 3.4.14.5 (dipeptidyl-peptidase IV) inhibitor	inhibitor	?	?	?	?
chebi	91085	collagen cross-linking inhibitor	inhibitor	?	?	?	?
chebi	90845	prostacyclin receptor agonist	agonist	?	hgnc	9602	PTGIR
chebi	60688	EC 4.2.1.20 (tryptophan synthase) inhibitor	inhibitor	?	?	?	?
chebi	91189	VEGF activator	activator	?	fplx	VEGF	VEGF
chebi	91189	VEGF activator	activator	?	mesh	D042461	Vascular Endothelial Growth Factor A
chebi	91189	VEGF activator	activator	?	efo	0003276	vascular endothelial growth factor
chebi	91189	VEGF activator	activator	?	hgnc	12680	VEGFA
chebi	48560	dopaminergic agent	agent	?	?	?	?
chebi	76853	EC 1.2.3.* (oxidoreductase acting on donor aldehyde/oxo group with oxygen as acceptor) inhibitor	inhibitor	?	?	?	?
chebi	131561	hyaluronic acid synthesis inhibitor	inhibitor	?	?	?	?
chebi	73319	adenosine A3 receptor agonist	agonist	?	hgnc	268	ADORA3
chebi	64920	EC 6.5.1.1 [DNA ligase (ATP)] inhibitor	inhibitor	?	?	?	?
chebi	146246	CB2 receptor agonist	agonist	?	mesh	D043885	Receptor, Cannabinoid, CB2
chebi	50927	angiogenesis inducing agent	agent	?	?	?	?
chebi	138927	EC 6.3.5.3 (phosphoribosylformylglycinamidine synthase) inhibitor	inhibitor	?	?	?	?
chebi	53353	GHB receptor agonist	agonist	?	?	?	?
chebi	64577	flour treatment agent	agent	?	?	?	?
chebi	76785	EC 3.1.26.* (endoribonucleases producing 5'-phosphomonoesters) inhibitor	inhibitor	?	?	?	?
chebi	72773	carotogenesis inhibitor	inhibitor	?	?	?	?
chebi	76836	EC 1.1.3.* (oxidoreductase acting on donor CH-OH group, oxygen as acceptor) inhibitor	inhibitor	?	?	?	?
chebi	38623	EC 1.4.3.4 (monoamine oxidase) inhibitor	inhibitor	?	?	?	?
chebi	79386	glycerophosphoinositol synthesis inhibitor	inhibitor	?	?	?	?
chebi	63533	gonadotropin releasing hormone agonist	agonist	?	mesh	D007987	Gonadotropin-Releasing Hormone
chebi	76837	EC 1.13.11.* (oxidoreductase acting on single donors and incorporating 2 O atoms) inhibitor	inhibitor	?	?	?	?
chebi	73196	EC 4.4.1.11 (methionine gamma-lyase) inhibitor	inhibitor	?	?	?	?
chebi	35522	beta-adrenergic agonist	agonist	?	?	?	?
chebi	73136	EC 1.1.1.184 [carbonyl reductase (NADPH)] inhibitor	inhibitor	?	?	?	?
chebi	51452	endothelin A receptor antagonist	antagonist	?	hgnc	3179	EDNRA
chebi	78678	EC 4.6.1.2 (guanylate cyclase) inhibitor	inhibitor	?	?	?	?
chebi	77110	EC 1.21.3.3 (reticuline oxidase) inhibitor	inhibitor	?	?	?	?
chebi	145438	C-X-C chemokine receptor type 4 antagonist	antagonist	?	hgnc	2561	CXCR4
chebi	142781	EC 2.5.1.117 (homogentisate solanesyltransferase) inhibitor	inhibitor	?	?	?	?
chebi	82974	EC 3.4.24.71 (endothelin-converting enzyme 1) inhibitor	inhibitor	?	?	?	?
chebi	137123	EC 2.7.11.30 (receptor protein serine/threonine kinase) inhibitor	inhibitor	?	?	?	?
chebi	79093	EC 1.11.2.2 (myeloperoxidase) inhibitor	inhibitor	?	?	?	?
chebi	50568	EC 3.1.4.17 (3',5'-cyclic-nucleotide phosphodiesterase) inhibitor	inhibitor	?	?	?	?
chebi	131770	EC 3.6.3.49 (channel-conductance-controlling ATPase) inhibitor	inhibitor	?	?	?	?
chebi	35846	renal agent	agent	?	?	?	?
chebi	33893	reagent	agent	?	chebi	49882	rhenium atom
chebi	62871	EC 4.3.1.24 (phenylalanine ammonia-lyase) inhibitor	inhibitor	?	?	?	?
chebi	86029	liver X receptor agonist	agonist	?	fplx	LXR	LXR
chebi	86029	liver X receptor agonist	agonist	?	mesh	D000071518	Liver X Receptors
chebi	79091	EC 2.7.11.24 (mitogen-activated protein kinase) inhibitor	inhibitor	?	?	?	?
chebi	76713	EC 4.3.* (C-N lyase) inhibitor	inhibitor	?	?	?	?
chebi	35441	antiinfective agent	agent	?	?	?	?
chebi	63720	EC 2.1.1.45 (thymidylate synthase) inhibitor	inhibitor	?	?	?	?
chebi	51065	dopamine agonist	agonist	?	chebi	18243	dopamine
chebi	51065	dopamine agonist	agonist	?	chebi	59905	dopaminium(1+)
chebi	62887	tankyrase inhibitor	inhibitor	?	hgnc	11941	TNKS
chebi	75599	EC 6.3.2.2 (glutamate--cysteine ligase) inhibitor	inhibitor	?	?	?	?
chebi	131509	lysine-specific histone demethylase 1A inhibitor	inhibitor	?	hgnc	29079	KDM1A
chebi	60649	glucagon receptor antagonist	antagonist	?	hgnc	4192	GCGR
chebi	60649	glucagon receptor antagonist	antagonist	?	mesh	D018027	Receptors, Glucagon
chebi	76706	EC 6.1.* (C-O bond-forming ligase) inhibitor	inhibitor	?	?	?	?
chebi	76733	EC 1.6.* (oxidoreductase acting on NADH or NADPH) inhibitor	inhibitor	?	?	?	?
chebi	77745	EC 3.4.24.18 (meprin A) inhibitor	inhibitor	?	?	?	?
chebi	77090	EC 4.3.1.10 (serine-sulfate ammonia-lyase) inhibitor	inhibitor	?	?	?	?
chebi	37886	adrenergic agonist	agonist	?	?	?	?
chebi	76998	aryl hydrocarbon receptor antagonist	antagonist	?	hgnc	348	AHR
chebi	62913	EC 2.4.2.30 (NAD(+) ADP-ribosyltransferase) inhibitor	inhibitor	?	?	?	?
chebi	35474	anxiolytic drug	drug	?	?	?	?
chebi	50949	serotonin uptake inhibitor	inhibitor	?	go	0051610	serotonin uptake
chebi	76782	EC 3.4.15.* (peptidyl-dipeptidase) inhibitor	inhibitor	?	?	?	?
chebi	76742	EC 1.15.* (oxidoreductase acting on superoxide as acceptor) inhibitor	inhibitor	?	?	?	?
chebi	59647	EC 2.3.1.50 (serine C-palmitoyltransferase) inhibitor	inhibitor	?	?	?	?
chebi	144981	EC 3.6.5.2 (small monomeric GTPase) inhibitor	inhibitor	?	?	?	?
chebi	78623	bone morphogenetic protein receptor antagonist	antagonist	?	?	?	?
chebi	76843	EC 1.14.15.* (oxidoreductase acting on paired donors, with reduced Fe-S protein as one donor, incorporating 1 O atom) inhibitor	inhibitor	?	?	?	?
chebi	71173	H1-receptor agonist	agonist	?	?	?	?
chebi	73267	oxidative phosphorylation inhibitor	inhibitor	?	go	0006119	oxidative phosphorylation
chebi	72854	EC 1.13.11.52 (indoleamine 2,3-dioxygenase) inhibitor	inhibitor	?	?	?	?
chebi	101090	EC 5.4.99.* (intramolecular transferase transferring other groups) inhibitor	inhibitor	?	?	?	?
chebi	37670	protease inhibitor	inhibitor	?	fplx	Protease	Protease
chebi	37670	protease inhibitor	inhibitor	?	hgnc	13915	ERVK-6
chebi	37670	protease inhibitor	inhibitor	?	hgnc	31828	ERVK-7
chebi	37670	protease inhibitor	inhibitor	?	hgnc	32302	ERVK-8
chebi	37670	protease inhibitor	inhibitor	?	hgnc	39004	ERVK-10
chebi	37670	protease inhibitor	inhibitor	?	hgnc	39005	ERVK-9
chebi	37670	protease inhibitor	inhibitor	?	hgnc	39025	ERVK-18
chebi	37670	protease inhibitor	inhibitor	?	hgnc	39026	ERVK-19
chebi	37670	protease inhibitor	inhibitor	?	hgnc	39035	ERVK-21
chebi	37670	protease inhibitor	inhibitor	?	hgnc	39038	ERVK-24
chebi	37670	protease inhibitor	inhibitor	?	hgnc	39039	ERVK-25
chebi	37670	protease inhibitor	inhibitor	?	up	P63121	HERVK_113
chebi	37670	protease inhibitor	inhibitor	?	up	P63124	HERV-K104
chebi	70868	antileishmanial agent	agent	?	?	?	?
chebi	38325	muscarinic agonist	agonist	?	?	?	?
chebi	83313	protease-activated receptor-1 antagonist	antagonist	?	mesh	D044463	Receptor, PAR-1
chebi	132972	farnesoid X receptor agonist	agonist	?	?	?	?
chebi	90375	Sir1 inhibitor	inhibitor	?	?	?	?
chebi	59727	vasopressin receptor agonist	agonist	?	mesh	D017483	Receptors, Vasopressin
chebi	50664	matrix metalloproteinase inhibitor	inhibitor	?	?	?	?
chebi	74570	EC 2.3.2.2 (gamma-glutamyltransferase) inhibitor	inhibitor	?	?	?	?
chebi	90365	EC 4.6.1.1 (adenylate cyclase) inhibitor	inhibitor	?	?	?	?
chebi	145982	5-hydroxytryptamine 2A receptor agonist	agonist	?	?	?	?
chebi	85049	EC 1.10.3.1 (catechol oxidase) inhibitor	inhibitor	?	?	?	?
chebi	132518	EC 3.2.1.23 (beta-galactosidase) inhibitor	inhibitor	?	?	?	?
chebi	134545	EC 1.8.1.4 (dihydrolipoyl dehydrogenase) inhibitor	inhibitor	?	?	?	?
chebi	37962	adrenergic agent	agent	?	?	?	?
chebi	50646	bone density conservation agent	agent	?	?	?	?
chebi	75604	EC 6.4.* (C-C bond-forming ligase) inhibitor	inhibitor	?	?	?	?
chebi	62873	odorant receptor agonist	agonist	?	fplx	OR	OR
chebi	37955	H1-receptor antagonist	antagonist	?	?	?	?
chebi	76531	odorant receptor antagonist	antagonist	?	fplx	OR	OR
chebi	156203	topoisomerase II inhibitor	inhibitor	?	fplx	TOP2	TOP2
chebi	76877	EC 2.3.2.* (aminoacyltransferase) inhibitor	inhibitor	?	?	?	?
chebi	60603	kappa-opioid agent	agent	?	?	?	?
chebi	38808	calcium channel modulator	modulator	?	fplx	Calcium_channels	Calcium_channels
chebi	38808	calcium channel modulator	modulator	?	mesh	D015220	Calcium Channels
chebi	88336	retinoic acid receptor gamma agonist	agonist	?	hgnc	9866	RARG
chebi	88336	retinoic acid receptor gamma agonist	agonist	?	mesh	C082926	retinoic acid receptor gamma
chebi	137626	EC 1.1.1.146 (11beta-hydroxysteroid dehydrogenase) inhibitor	inhibitor	?	?	?	?
chebi	145253	hyaluronan synthesis inhibitor	inhibitor	?	go	0030213	hyaluronan biosynthetic process
chebi	35634	EC 1.17.3.2 (xanthine oxidase) inhibitor	inhibitor	?	?	?	?
chebi	77758	EC 3.1.4.53 (3',5'-cyclic-AMP phosphodiesterase) inhibitor	inhibitor	?	?	?	?
chebi	139084	cis-Golgi ArfGEF GBF inhibitor	inhibitor	?	?	?	?
chebi	50510	potassium channel modulator	modulator	?	fplx	KCN	KCN
chebi	50510	potassium channel modulator	modulator	?	mesh	D015221	Potassium Channels
chebi	88230	autophagy inhibitor	inhibitor	?	go	0006914	autophagy
chebi	76857	EC 1.3.1.* (oxidoreductase acting on donor CH-CH group, NAD(+) or NADP(+) as acceptor) inhibitor	inhibitor	?	?	?	?
chebi	140535	TRPV1 agonist	agonist	?	hgnc	12716	TRPV1
chebi	77495	bradykinin receptor agonist	agonist	?	fplx	BDKR	BDKR
chebi	76668	EC 2.7.* (P-containing group transferase) inhibitor	inhibitor	?	?	?	?
chebi	62530	EC 2.3.1.24 (sphingosine N-acyltransferase) inhibitor	inhibitor	?	?	?	?
chebi	90780	AKT1 kinase inhibitor	inhibitor	?	?	?	?
chebi	59107	EC 3.4.24.* (metalloendopeptidase) inhibitor	inhibitor	?	?	?	?
chebi	73273	sodium-glucose transport protein subtype 2 inhibitor	inhibitor	?	?	?	?
chebi	74520	EC 1.1.1.44 (NADP(+)-dependent decarboxylating phosphogluconate dehydrogenase) inhibitor	inhibitor	?	?	?	?
chebi	90199	c-Met tyrosine kinase inhibitor	inhibitor	?	?	?	?
chebi	49324	female contraceptive drug	drug	?	?	?	?
chebi	142738	tau aggregation inhibitor	inhibitor	?	?	?	?
chebi	76712	EC 4.2.* (C-O lyase) inhibitor	inhibitor	?	?	?	?
chebi	76878	EC 2.3.1.* (acyltransferase transferring other than amino-acyl group) inhibitor	inhibitor	?	?	?	?
chebi	48540	beta-adrenergic drug	drug	?	?	?	?
chebi	91142	EC 1.1.5.* (oxidoreductase acting on donor CH-OH group, quinone or similar compound as acceptor) inhibitor	inhibitor	?	?	?	?
chebi	60798	excitatory amino acid antagonist	antagonist	?	mesh	D018846	Excitatory Amino Acids
chebi	90846	liver X receptor inverse agonist	agonist	?	?	?	?
chebi	76867	EC 1.6.3.* (oxidoreductase acting on NADH or NADPH with oxygen as acceptor) inhibitor	inhibitor	?	?	?	?
chebi	38462	EC 3.1.1.7 (acetylcholinesterase) inhibitor	inhibitor	?	?	?	?
chebi	74949	EC 3.1.27.3 (ribonuclease T1) inhibitor	inhibitor	?	?	?	?
chebi	131809	SMO receptor agonist	agonist	?	?	?	?
chebi	88355	alpha-secretase activator	activator	?	?	?	?
chebi	64106	protein kinase agonist	agonist	?	mesh	D011494	Protein Kinases
chebi	76895	EC 3.6.3.* (acid anhydride hydrolase catalysing transmembrane movement of substances) inhibitor	inhibitor	?	?	?	?
chebi	78379	EC 2.5.1.7 (UDP-N-acetylglucosamine 1-carboxyvinyltransferase) inhibitor	inhibitor	?	?	?	?
chebi	62868	hepatoprotective agent	agent	?	?	?	?
chebi	60606	opioid receptor agonist	agonist	?	mesh	D011957	Receptors, Opioid
chebi	64370	glutamate transporter activator	activator	?	?	?	?
chebi	74440	epidermal growth factor receptor antagonist	antagonist	?	hgnc	3236	EGFR
chebi	77109	EC 1.21.3.* (oxidoreductase acting on X-H and Y-H to form an X-Y bond, with oxygen as acceptor) inhibitor	inhibitor	?	?	?	?
chebi	76840	EC 1.14.99.* (miscellaneous oxidoreductase acting on paired donors, with incorporation or reduction of molecular oxygen) inhibitor	inhibitor	?	?	?	?
chebi	23888	drug	drug	?	?	?	?
chebi	63090	EC 2.4.2.1 (purine-nucleoside phosphorylase) inhibitor	inhibitor	?	?	?	?
chebi	64949	anti-HIV-2 agent	agent	?	?	?	?
chebi	84803	EC 2.7.4.* (phosphotransferases with a phosphate group as acceptor) inhibitor	inhibitor	?	?	?	?
chebi	67189	EC 3.4.24.3 (microbial collagenase) inhibitor	inhibitor	?	?	?	?
chebi	73310	adenosine A2A receptor agonist	agonist	?	hgnc	263	ADORA2A
chebi	50176	keratolytic drug	drug	?	?	?	?
chebi	36051	antisyphilitic drug	drug	?	?	?	?
chebi	72771	breast cancer resistance protein inhibitor	inhibitor	?	hgnc	74	ABCG2
chebi	68509	glutathione depleting agent	agent	?	?	?	?
chebi	48561	dopaminergic antagonist	antagonist	?	?	?	?
chebi	78384	EC 5.1.3.2 (UDP-glucose 4-epimerase) inhibitor	inhibitor	?	?	?	?
chebi	51577	partial prostacyclin agonist	agonist	?	?	?	?
chebi	38632	membrane transport modulator	modulator	?	go	0055085	transmembrane transport
chebi	76759	EC 3.* (hydrolase) inhibitor	inhibitor	?	?	?	?
chebi	138208	carotenoid biosynthesis inhibitor	inhibitor	?	go	0016117	carotenoid biosynthetic process
chebi	141001	kisspeptin receptor agonist	agonist	?	?	?	?
chebi	86430	EC 1.14.13.78 (ent-kaurene oxidase) inhibitor	inhibitor	?	?	?	?
chebi	48675	antifibrinolytic drug	drug	?	?	?	?
chebi	75495	EC 6.1.1.11 (serine--tRNA ligase) inhibitor	inhibitor	?	?	?	?
chebi	76695	EC 5.4.* (intramolecular transferase) inhibitor	inhibitor	?	?	?	?
chebi	64570	EC 2.1.2.1 (glycine hydroxymethyltransferase) inhibitor	inhibitor	?	?	?	?
chebi	144099	EC 2.6.1.2 (alanine transaminase) inhibitor	inhibitor	?	?	?	?
chebi	68557	bradykinin receptor antagonist	antagonist	?	fplx	BDKR	BDKR
chebi	60599	mu-opioid agent	agent	?	?	?	?
chebi	144895	C5a receptor antagonist	antagonist	?	?	?	?
chebi	76818	EC 2.7.3.* (phosphotransferases with a nitrogenous group as acceptor) inhibitor	inhibitor	?	?	?	?
chebi	77326	androstane receptor agonist	agonist	?	?	?	?
chebi	63674	EC 2.6.1.19 (4-aminobutyrate--2-oxoglutarate transaminase) inhibitor	inhibitor	?	?	?	?
chebi	64955	EC 3.2.1.166 (heparanase) inhibitor	inhibitor	?	?	?	?
chebi	35473	tranquilizing drug	drug	?	?	?	?
chebi	78928	EC 3.6.1.3 (adenosinetriphosphatase) inhibitor	inhibitor	?	?	?	?
chebi	91139	elastin-laminin receptor agonist	agonist	?	?	?	?
chebi	35841	uricosuric drug	drug	?	?	?	?
chebi	77105	EC 1.10.2.* (oxidoreductase acting on diphenols and related substances as donors with a cytochrome as acceptor) inhibitor	inhibitor	?	?	?	?
chebi	85012	thrombopoietin receptor agonist	agonist	?	hgnc	7217	MPL
chebi	78691	EC 2.3.1.97 (glycylpeptide N-tetradecanoyltransferase) inhibitor	inhibitor	?	?	?	?
chebi	76760	EC 3.1.* (ester hydrolase) inhibitor	inhibitor	?	?	?	?
chebi	76860	EC 1.3.3.* (oxidoreductase acting on donor CH-CH group, oxygen as acceptor) inhibitor	inhibitor	?	?	?	?
chebi	77024	EC 3.1.3.41 (4-nitrophenylphosphatase) inhibitor	inhibitor	?	?	?	?
chebi	37733	EC 3.1.1.8 (cholinesterase) inhibitor	inhibitor	?	?	?	?
chebi	76740	EC 1.13.* [oxidoreductase acting on single donors with incorporation of molecular oxygen (oxygenases)] inhibitor	inhibitor	?	?	?	?
chebi	76718	EC 4.99.* (miscellaneous lyase) inhibitor	inhibitor	?	?	?	?
chebi	138014	EC 3.4.22.56 (caspase-3) inhibitor	inhibitor	?	?	?	?
chebi	76681	EC 2.10.* (Mo- or W-containing group transferase) inhibitor	inhibitor	?	?	?	?
chebi	73214	EC 3.6.3.14 (H(+)-transporting two-sector ATPase) inhibitor	inhibitor	?	?	?	?
chebi	47868	photosensitizing agent	agent	?	?	?	?
chebi	76827	EC 6.5.1.* (DNA/RNA repair enzymes) inhibitor	inhibitor	?	?	?	?
chebi	61016	angiotensin receptor antagonist	antagonist	?	?	?	?
chebi	136651	S100 calcium-binding protein B inhibitor	inhibitor	?	hgnc	10500	S100B
chebi	35842	antirheumatic drug	drug	?	?	?	?
chebi	76815	EC 2.7.7.* (nucleotidyltransferase) inhibitor	inhibitor	?	?	?	?
chebi	50469	EC 3.1.1.4 (phospholipase A2) inhibitor	inhibitor	?	?	?	?
chebi	67079	anti-inflammatory agent	agent	?	?	?	?
chebi	23924	enzyme inhibitor	inhibitor	?	?	?	?
chebi	36053	acaricide drug	drug	?	chebi	22153	acaricide
chebi	67137	NMR shift reagent	agent	?	?	?	?
chebi	84012	EC 4.2.1.94 (scytalone dehydratase) inhibitor	inhibitor	?	?	?	?
chebi	79392	EC 6.1.1.2 (tryptophan--tRNA ligase) inhibitor	inhibitor	?	?	?	?
chebi	61951	microtubule-destabilising agent	agent	?	?	?	?
chebi	65023	anti-asthmatic agent	agent	?	?	?	?
chebi	63562	glucocorticoid receptor agonist	agonist	?	hgnc	7978	NR3C1
chebi	76858	EC 1.3.98.* (oxidoreductase acting on donor CH-CH group, with other, known, acceptors) inhibitor	inhibitor	?	?	?	?
chebi	91214	macrophage migration inhibitory factor inhibitor	inhibitor	?	hgnc	7097	MIF
chebi	5924	EC 3.4.21.* (serine endopeptidase) inhibitor	inhibitor	?	?	?	?
chebi	76769	EC 3.10.* (hydrolases acting on S-N bonds) inhibitor	inhibitor	?	?	?	?
chebi	83757	EC 2.4.1.231 [alpha,alpha-trehalose phosphorylase (configuration-retaining)] inhibitor	inhibitor	?	?	?	?
chebi	37416	EC 2.7.7.6 (RNA polymerase) inhibitor	inhibitor	?	?	?	?
chebi	51039	dopamine uptake inhibitor	inhibitor	?	go	0090494	dopamine uptake
chebi	138952	EC 2.4.2.14 (amidophosphoribosyltransferase) inhibitor	inhibitor	?	?	?	?
chebi	38497	respiratory-chain inhibitor	inhibitor	?	go	0070469	respirasome
chebi	133878	neuropeptide Y receptor antagonist	antagonist	?	fplx	NPYR	NPYR
chebi	67072	cannabinoid receptor agonist	agonist	?	mesh	D043882	Receptors, Cannabinoid
chebi	78016	food gelling agent	agent	?	?	?	?
chebi	78444	EC 3.1.1.1 (carboxylesterase) inhibitor	inhibitor	?	?	?	?
chebi	35476	antipsychotic agent	agent	?	?	?	?
