source_db	source_id	source_name	modulation	type	target_db	target_id	target_name
chebi	64919	EC 2.3.1.20 (diacylglycerol O-acyltransferase) inhibitor	inhibitor	protein family	eccode	2.3.1.20	2.3.1.20
chebi	63158	EC 2.3.1.21 (carnitine O-palmitoyltransferase) inhibitor	inhibitor	protein family	eccode	2.3.1.21	2.3.1.21
chebi	62530	EC 2.3.1.24 (sphingosine N-acyltransferase) inhibitor	inhibitor	protein family	eccode	2.3.1.24	2.3.1.24
chebi	64696	EC 2.3.1.26 (sterol O-acyltransferase) inhibitor	inhibitor	protein family	eccode	2.3.1.26	2.3.1.26
chebi	76395	EC 2.3.1.48 (histone acetyltransferase) inhibitor	inhibitor	protein family	eccode	2.3.1.48	2.3.1.48
chebi	84799	EC 2.3.1.5 (arylamine N-acetyltransferase) inhibitor	inhibitor	protein family	eccode	2.3.1.5	2.3.1.5
chebi	59647	EC 2.3.1.50 (serine C-palmitoyltransferase) inhibitor	inhibitor	protein family	eccode	2.3.1.50	2.3.1.50
chebi	71476	EC 2.3.1.85 (fatty acid synthase) inhibitor	inhibitor	protein family	eccode	2.3.1.85	2.3.1.85
chebi	78691	EC 2.3.1.97 (glycylpeptide N-tetradecanoyltransferase) inhibitor	inhibitor	protein family	eccode	2.3.1.97	2.3.1.97
chebi	76877	EC 2.3.2.* (aminoacyltransferase) inhibitor	inhibitor	protein family	eccode	2.3.2	2.3.2
chebi	72716	EC 2.3.2.13 (protein-glutamine gamma-glutamyltransferase) inhibitor	inhibitor	protein family	eccode	2.3.2.13	2.3.2.13
chebi	74570	EC 2.3.2.2 (gamma-glutamyltransferase) inhibitor	inhibitor	protein family	eccode	2.3.2.2	2.3.2.2
chebi	77022	EC 2.3.3.* (acyltransferase converting acyl to alkyl group on transfer) inhibitor	inhibitor	protein family	eccode	2.3.3	2.3.3
chebi	77023	EC 2.3.3.1 [citrate (Si)-synthase] inhibitor	inhibitor	protein family	eccode	2.3.3.1	2.3.3.1
chebi	76662	EC 2.4.* (glycosyltransferase) inhibitor	inhibitor	protein family	eccode	2.4	2.4
chebi	76789	EC 2.4.1.* (hexosyltransferase) inhibitor	inhibitor	protein family	eccode	2.4.1	2.4.1
chebi	84800	EC 2.4.1.1 (glycogen phosphorylase) inhibitor	inhibitor	protein family	eccode	2.4.1.1	2.4.1.1
chebi	50696	EC 2.4.1.129 (peptidoglycan glycosyltransferase) inhibitor	inhibitor	protein family	eccode	2.4.1.129	2.4.1.129
chebi	59672	EC 2.4.1.16 (chitin synthase) inhibitor	inhibitor	protein family	eccode	2.4.1.16	2.4.1.16
chebi	133811	EC 2.4.1.17 (glucuronosyltransferase) inhibitor	inhibitor	protein family	eccode	2.4.1.17	2.4.1.17
chebi	83757	EC 2.4.1.231 [alpha,alpha-trehalose phosphorylase (configuration-retaining)] inhibitor	inhibitor	protein family	eccode	2.4.1.231	2.4.1.231
chebi	139153	EC 2.4.1.255 (protein O-GlcNAc transferase) inhibitor	inhibitor	protein family	eccode	2.4.1.255	2.4.1.255
chebi	83760	EC 2.4.1.64 (alpha,alpha-trehalose phosphorylase) inhibitor	inhibitor	protein family	eccode	2.4.1.64	2.4.1.64
chebi	50382	EC 2.4.1.80 (ceramide glucosyltransferase) inhibitor	inhibitor	protein family	eccode	2.4.1.80	2.4.1.80
chebi	76790	EC 2.4.2.* (pentosyltransferase) inhibitor	inhibitor	protein family	eccode	2.4.2	2.4.2
chebi	63090	EC 2.4.2.1 (purine-nucleoside phosphorylase) inhibitor	inhibitor	protein family	eccode	2.4.2.1	2.4.2.1
chebi	138952	EC 2.4.2.14 (amidophosphoribosyltransferase) inhibitor	inhibitor	protein family	eccode	2.4.2.14	2.4.2.14
chebi	62913	EC 2.4.2.30 (NAD(+) ADP-ribosyltransferase) inhibitor	inhibitor	protein family	eccode	2.4.2.30	2.4.2.30
chebi	90878	EC 2.4.2.4 (thymidine phosphorylase) inhibitor	inhibitor	protein family	eccode	2.4.2.4	2.4.2.4
chebi	136537	EC 2.4.2.8 (hypoxanthine phosphoribosyltransferase) inhibitor	inhibitor	protein family	eccode	2.4.2.8	2.4.2.8
chebi	76882	EC 2.4.99.* (glycosyltransferases transferring other glycosyl groups) inhibitor	inhibitor	protein family	eccode	2.4.99	2.4.99
chebi	76834	EC 2.5.* (non-methyl-alkyl or aryl transferase) inhibitor	inhibitor	protein family	eccode	2.5	2.5
chebi	76663	EC 2.5.1.* (non-methyl-alkyl or aryl transferase) inhibitor	inhibitor	protein family	eccode	2.5.1	2.5.1
chebi	50643	EC 2.5.1.1 (dimethylallyltranstransferase) inhibitor	inhibitor	protein family	eccode	2.5.1.1	2.5.1.1
chebi	142781	EC 2.5.1.117 (homogentisate solanesyltransferase) inhibitor	inhibitor	protein family	eccode	2.5.1.117	2.5.1.117
chebi	50502	EC 2.5.1.15 (dihydropteroate synthase) inhibitor	inhibitor	protein family	eccode	2.5.1.15	2.5.1.15
chebi	76797	EC 2.5.1.18 (glutathione transferase) inhibitor	inhibitor	protein family	eccode	2.5.1.18	2.5.1.18
chebi	20569	EC 2.5.1.19 (3-phosphoshikimate 1-carboxyvinyltransferase) inhibitor	inhibitor	protein family	eccode	2.5.1.19	2.5.1.19
chebi	75174	EC 2.5.1.21 (squalene synthase) inhibitor	inhibitor	protein family	eccode	2.5.1.21	2.5.1.21
chebi	64411	EC 2.5.1.29 (geranylgeranyl diphosphate synthase) inhibitor	inhibitor	protein family	pr	000007961	geranylgeranyl pyrophosphate synthase
chebi	64411	EC 2.5.1.29 (geranylgeranyl diphosphate synthase) inhibitor	inhibitor	protein family	eccode	2.5.1.29	2.5.1.29
chebi	85618	EC 2.5.1.31 \{ditrans,polycis-undecaprenyl-diphosphate synthase [(2E,6E)-farnesyl-diphosphate specific]\} inhibitor	inhibitor	protein family	eccode	2.5.1.31	2.5.1.31
chebi	133895	EC 2.5.1.46 (deoxyhypusine synthase) inhibitor	inhibitor	protein family	eccode	2.5.1.46	2.5.1.46
chebi	137566	EC 2.5.1.48 (cystathionine gamma-synthase) inhibitor	inhibitor	protein family	eccode	2.5.1.48	2.5.1.48
chebi	77089	EC 2.5.1.49 (O-acetylhomoserine aminocarboxypropyltransferase) inhibitor	inhibitor	protein family	eccode	2.5.1.49	2.5.1.49
chebi	64133	EC 2.5.1.58 (protein farnesyltransferase) inhibitor	inhibitor	protein family	eccode	2.5.1.58	2.5.1.58
chebi	67267	EC 2.5.1.59 (protein geranylgeranyltransferase type I) inhibitor	inhibitor	protein family	eccode	2.5.1.59	2.5.1.59
chebi	78756	EC 2.5.1.6 (methionine adenosyltransferase) inhibitor	inhibitor	protein family	eccode	2.5.1.6	2.5.1.6
chebi	78379	EC 2.5.1.7 (UDP-N-acetylglucosamine 1-carboxyvinyltransferase) inhibitor	inhibitor	protein family	eccode	2.5.1.7	2.5.1.7
chebi	60901	EC 2.5.1.9 (riboflavin synthase) inhibitor	inhibitor	protein family	eccode	2.5.1.9	2.5.1.9
chebi	76665	EC 2.6.* (nitrogenous group transferase) inhibitor	inhibitor	protein family	eccode	2.6	2.6
chebi	76879	EC 2.6.1.* (transaminase) inhibitor	inhibitor	protein family	eccode	2.6.1	2.6.1
chebi	85011	EC 2.6.1.16 (glutamine--fructose-6-phosphate transaminase (isomerizing)) inhibitor	inhibitor	protein family	eccode	2.6.1.16	2.6.1.16
chebi	63674	EC 2.6.1.19 (4-aminobutyrate--2-oxoglutarate transaminase) inhibitor	inhibitor	protein family	eccode	2.6.1.19	2.6.1.19
chebi	144099	EC 2.6.1.2 (alanine transaminase) inhibitor	inhibitor	protein family	eccode	2.6.1.2	2.6.1.2
chebi	102368	EC 2.6.1.40 [(R)-3-amino-2-methylpropionate--pyruvate transaminase] inhibitor	inhibitor	protein family	eccode	2.6.1.40	2.6.1.40
chebi	76668	EC 2.7.* (P-containing group transferase) inhibitor	inhibitor	protein family	eccode	2.7	2.7
chebi	76881	EC 2.7.1.* (phosphotransferases with an alcohol group as acceptor) inhibitor	inhibitor	protein family	eccode	2.7.1	2.7.1
chebi	78366	EC 2.7.1.1 (hexokinase) inhibitor	inhibitor	protein family	eccode	2.7.1.1	2.7.1.1
chebi	144387	EC 2.7.1.105 (6-phosphofructo-2-kinase) inhibitor	inhibitor	protein family	eccode	2.7.1.105	2.7.1.105
chebi	84801	EC 2.7.1.127 (inositol-trisphosphate 3-kinase) inhibitor	inhibitor	protein family	eccode	2.7.1.127	2.7.1.127
chebi	50914	EC 2.7.1.137 (phosphatidylinositol 3-kinase) inhibitor	inhibitor	protein family	eccode	2.7.1.137	2.7.1.137
chebi	84802	EC 2.7.1.151 (inositol-polyphosphate multikinase) inhibitor	inhibitor	protein family	eccode	2.7.1.151	2.7.1.151
chebi	77194	EC 2.7.1.33 (pantothenate kinase) inhibitor	inhibitor	protein family	eccode	2.7.1.33	2.7.1.33
chebi	143909	EC 2.7.1.40 (pyruvate kinase) inhibitor	inhibitor	protein family	eccode	2.7.1.40	2.7.1.40
chebi	78760	EC 2.7.1.91 (sphingosine kinase) inhibitor	inhibitor	protein family	eccode	2.7.1.91	2.7.1.91
chebi	76817	EC 2.7.10.* (protein-tyrosine kinase) inhibitor	inhibitor	protein family	eccode	2.7.10	2.7.10
chebi	62434	EC 2.7.10.1 (receptor protein-tyrosine kinase) inhibitor	inhibitor	protein family	eccode	2.7.10.1	2.7.10.1
chebi	76617	EC 2.7.10.2 (non-specific protein-tyrosine kinase) inhibitor	inhibitor	protein family	eccode	2.7.10.2	2.7.10.2
chebi	76812	EC 2.7.11.* (protein-serine/threonine kinase) inhibitor	inhibitor	protein family	eccode	2.7.11	2.7.11
chebi	50925	EC 2.7.11.1 (non-specific serine/threonine protein kinase) inhibitor	inhibitor	protein family	eccode	2.7.11.1	2.7.11.1
chebi	77113	EC 2.7.11.10 (IkappaB kinase) inhibitor	inhibitor	protein family	eccode	2.7.11.10	2.7.11.10
chebi	85094	EC 2.7.11.11 (cAMP-dependent protein kinase) inhibitor	inhibitor	protein family	eccode	2.7.11.11	2.7.11.11
chebi	85113	EC 2.7.11.12 (cGMP-dependent protein kinase) inhibitor	inhibitor	protein family	eccode	2.7.11.12	2.7.11.12
chebi	37700	EC 2.7.11.13 (protein kinase C) inhibitor	inhibitor	protein family	eccode	2.7.11.13	2.7.11.13
chebi	131794	EC 2.7.11.17 (Ca(2+)/calmodulin-dependent protein kinase) inhibitor	inhibitor	protein family	eccode	2.7.11.17	2.7.11.17
chebi	78763	EC 2.7.11.18 (myosin-light-chain kinase) inhibitor	inhibitor	protein family	eccode	2.7.11.18	2.7.11.18
chebi	131734	EC 2.7.11.20 (elongation factor 2 kinase) inhibitor	inhibitor	protein family	eccode	2.7.11.20	2.7.11.20
chebi	145425	EC 2.7.11.21 (polo kinase) inhibitor	inhibitor	protein family	eccode	2.7.11.21	2.7.11.21
chebi	82665	EC 2.7.11.22 (cyclin-dependent kinase) inhibitor	inhibitor	protein family	eccode	2.7.11.22	2.7.11.22
chebi	79091	EC 2.7.11.24 (mitogen-activated protein kinase) inhibitor	inhibitor	protein family	eccode	2.7.11.24	2.7.11.24
chebi	91092	EC 2.7.11.26 (tau-protein kinase) inhibitor	inhibitor	protein family	eccode	2.7.11.26	2.7.11.26
chebi	137123	EC 2.7.11.30 (receptor protein serine/threonine kinase) inhibitor	inhibitor	protein family	eccode	2.7.11.30	2.7.11.30
chebi	85053	EC 2.7.11.31 \{[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase\} activator	activator	protein family	eccode	2.7.11.31	2.7.11.31
chebi	78622	EC 2.7.11.31 \{[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase\} inhibitor	inhibitor	protein family	eccode	2.7.11.31	2.7.11.31
chebi	88285	EC 2.7.12.* [dual-specificity kinases (those acting on Ser/Thr and Tyr residues)] inhibitor	inhibitor	protein family	eccode	2.7.12	2.7.12
chebi	88286	EC 2.7.12.2 (mitogen-activated protein kinase kinase) inhibitor	inhibitor	protein family	eccode	2.7.12.2	2.7.12.2
chebi	76818	EC 2.7.3.* (phosphotransferases with a nitrogenous group as acceptor) inhibitor	inhibitor	protein family	eccode	2.7.3	2.7.3
chebi	73354	EC 2.7.3.2 (creatine kinase) inhibitor	inhibitor	protein family	eccode	2.7.3.2	2.7.3.2
chebi	84803	EC 2.7.4.* (phosphotransferases with a phosphate group as acceptor) inhibitor	inhibitor	protein family	eccode	2.7.4	2.7.4
chebi	84804	EC 2.7.4.6 (nucleoside-diphosphate kinase) inhibitor	inhibitor	protein family	eccode	2.7.4.6	2.7.4.6
chebi	76815	EC 2.7.7.* (nucleotidyltransferase) inhibitor	inhibitor	protein family	eccode	2.7.7	2.7.7
chebi	59897	EC 2.7.7.49 (RNA-directed DNA polymerase) inhibitor	inhibitor	protein family	eccode	2.7.7.49	2.7.7.49
chebi	37416	EC 2.7.7.6 (RNA polymerase) inhibitor	inhibitor	protein family	eccode	2.7.7.6	2.7.7.6
chebi	131699	EC 2.7.7.7 (DNA-directed DNA polymerase) inhibitor	inhibitor	protein family	eccode	2.7.7.7	2.7.7.7
chebi	76816	EC 2.7.8.* (transferases for other substituted phosphate groups) inhibitor	inhibitor	protein family	eccode	2.7.8	2.7.8
chebi	64237	EC 2.7.8.15 (UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase) inhibitor	inhibitor	protein family	eccode	2.7.8.15	2.7.8.15
chebi	76676	EC 2.8.* (S-containing group transferase) inhibitor	inhibitor	protein family	eccode	2.8	2.8
chebi	76677	EC 2.9.* (Se-containing group transferase) inhibitor	inhibitor	protein family	eccode	2.9	2.9
chebi	76759	EC 3.* (hydrolase) inhibitor	inhibitor	protein family	eccode	3	3
chebi	76760	EC 3.1.* (ester hydrolase) inhibitor	inhibitor	protein family	eccode	3.1	3.1
chebi	76773	EC 3.1.1.* (carboxylic ester hydrolase) inhibitor	inhibitor	protein family	eccode	3.1.1	3.1.1
chebi	78444	EC 3.1.1.1 (carboxylesterase) inhibitor	inhibitor	protein family	eccode	3.1.1.1	3.1.1.1
chebi	65001	EC 3.1.1.3 (triacylglycerol lipase) inhibitor	inhibitor	protein family	eccode	3.1.1.3	3.1.1.3
chebi	50469	EC 3.1.1.4 (phospholipase A2) inhibitor	inhibitor	protein family	eccode	3.1.1.4	3.1.1.4
chebi	78372	EC 3.1.1.5 (lysophospholipase) inhibitor	inhibitor	protein family	eccode	3.1.1.5	3.1.1.5
chebi	144455	EC 3.1.1.64 (retinoid isomerohydrolase) inhibitor	inhibitor	protein family	eccode	3.1.1.64	3.1.1.64
chebi	38462	EC 3.1.1.7 (acetylcholinesterase) inhibitor	inhibitor	protein family	eccode	3.1.1.7	3.1.1.7
chebi	37733	EC 3.1.1.8 (cholinesterase) inhibitor	inhibitor	protein family	eccode	3.1.1.8	3.1.1.8
chebi	76785	EC 3.1.26.* (endoribonucleases producing 5'-phosphomonoesters) inhibitor	inhibitor	protein family	eccode	3.1.26	3.1.26
chebi	52629	EC 3.1.26.13 (retroviral ribonuclease H) inhibitor	inhibitor	protein family	eccode	3.1.26.13	3.1.26.13
chebi	76791	EC 3.1.27.* (endoribonucleases producing other than 5'-phosphomonoesters) inhibitor	inhibitor	protein family	eccode	3.1.27	3.1.27
chebi	74949	EC 3.1.27.3 (ribonuclease T1) inhibitor	inhibitor	protein family	eccode	3.1.27.3	3.1.27.3
chebi	76775	EC 3.1.3.* (phosphoric monoester hydrolase) inhibitor	inhibitor	protein family	eccode	3.1.3	3.1.3
chebi	63332	EC 3.1.3.1 (alkaline phosphatase) inhibitor	inhibitor	protein family	eccode	3.1.3.1	3.1.3.1
chebi	65056	EC 3.1.3.11 (fructose-bisphosphatase) inhibitor	inhibitor	protein family	eccode	3.1.3.11	3.1.3.11
chebi	37153	EC 3.1.3.16 (phosphoprotein phosphatase) inhibitor	inhibitor	protein family	eccode	3.1.3.16	3.1.3.16
chebi	77024	EC 3.1.3.41 (4-nitrophenylphosphatase) inhibitor	inhibitor	protein family	eccode	3.1.3.41	3.1.3.41
chebi	35608	EC 3.1.3.48 (protein-tyrosine-phosphatase) inhibitor	inhibitor	protein family	eccode	3.1.3.48	3.1.3.48
chebi	50218	EC 3.1.4.* (phosphoric diester hydrolase) inhibitor	inhibitor	protein family	eccode	3.1.4	3.1.4
chebi	64763	EC 3.1.4.11 (phosphoinositide phospholipase C) inhibitor	inhibitor	protein family	eccode	3.1.4.11	3.1.4.11
chebi	76811	EC 3.1.4.12 (sphingomyelin phosphodiesterase) inhibitor	inhibitor	protein family	eccode	3.1.4.12	3.1.4.12
chebi	50568	EC 3.1.4.17 (3',5'-cyclic-nucleotide phosphodiesterase) inhibitor	inhibitor	protein family	eccode	3.1.4.17	3.1.4.17
chebi	71942	EC 3.1.4.35 (3',5'-cyclic-GMP phosphodiesterase) inhibitor	inhibitor	protein family	eccode	3.1.4.35	3.1.4.35
chebi	77758	EC 3.1.4.53 (3',5'-cyclic-AMP phosphodiesterase) inhibitor	inhibitor	protein family	eccode	3.1.4.53	3.1.4.53
chebi	76769	EC 3.10.* (hydrolases acting on S-N bonds) inhibitor	inhibitor	protein family	eccode	3.10	3.10
chebi	76770	EC 3.11.* (hydrolases acting on C-P bonds) inhibitor	inhibitor	protein family	eccode	3.11	3.11
chebi	76883	EC 3.11.1.* (hydrolases acting on C-P bonds of phosphono-acetaldehyde, -acetate, or -pyruvate) inhibitor	inhibitor	protein family	eccode	3.11.1	3.11.1
chebi	62609	EC 3.11.1.3 (phosphonopyruvate hydrolase) inhibitor	inhibitor	protein family	eccode	3.11.1.3	3.11.1.3
chebi	76771	EC 3.12.* (hydrolases acting on S-S bonds) inhibitor	inhibitor	protein family	eccode	3.12	3.12
chebi	76772	EC 3.13.* (hydrolases acting on C-S bonds) inhibitor	inhibitor	protein family	eccode	3.13	3.13
chebi	76761	EC 3.2.* (glycosylase) inhibitor	inhibitor	protein family	eccode	3.2	3.2
chebi	52424	EC 3.2.1.* (glycosidase) inhibitor	inhibitor	protein family	eccode	3.2.1	3.2.1
chebi	50627	EC 3.2.1.1 (alpha-amylase) inhibitor	inhibitor	protein family	eccode	3.2.1.1	3.2.1.1
chebi	67232	EC 3.2.1.10 (oligo-1,6-glucosidase) inhibitor	inhibitor	protein family	eccode	3.2.1.10	3.2.1.10
chebi	65239	EC 3.2.1.114 (mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase) inhibitor	inhibitor	protein family	eccode	3.2.1.114	3.2.1.114
chebi	64955	EC 3.2.1.166 (heparanase) inhibitor	inhibitor	protein family	eccode	3.2.1.166	3.2.1.166
chebi	52425	EC 3.2.1.18 (exo-alpha-sialidase) inhibitor	inhibitor	protein family	eccode	3.2.1.18	3.2.1.18
chebi	67239	EC 3.2.1.20 (alpha-glucosidase) inhibitor	inhibitor	protein family	eccode	3.2.1.20	3.2.1.20
chebi	132518	EC 3.2.1.23 (beta-galactosidase) inhibitor	inhibitor	protein family	eccode	3.2.1.23	3.2.1.23
chebi	83762	EC 3.2.1.28 (alpha,alpha-trehalase) inhibitor	inhibitor	protein family	eccode	3.2.1.28	3.2.1.28
chebi	76822	EC 3.2.1.31 (beta-glucuronidase) inhibitor	inhibitor	protein family	eccode	3.2.1.31	3.2.1.31
chebi	67230	EC 3.2.1.45 (glucosylceramidase) inhibitor	inhibitor	protein family	eccode	3.2.1.45	3.2.1.45
chebi	67231	EC 3.2.1.48 (sucrose alpha-glucosidase) inhibitor	inhibitor	protein family	eccode	3.2.1.48	3.2.1.48
chebi	76762	EC 3.3.* (ether hydrolase) inhibitor	inhibitor	protein family	eccode	3.3	3.3
chebi	142790	EC 3.3.2.10 (soluble epoxide hydrolase) inhibitor	inhibitor	protein family	eccode	3.3.2.10	3.3.2.10
chebi	60258	EC 3.4.* (hydrolases acting on peptide bond) inhibitor	inhibitor	protein family	eccode	3.4	3.4
chebi	76787	EC 3.4.11.* (aminopeptidase) inhibitor	inhibitor	protein family	eccode	3.4.11	3.4.11
chebi	76891	EC 3.4.11.14 (cytosol alanyl aminopeptidase) inhibitor	inhibitor	protein family	eccode	3.4.11.14	3.4.11.14
chebi	73360	EC 3.4.11.18 (methionyl aminopeptidase) inhibitor	inhibitor	protein family	eccode	3.4.11.18	3.4.11.18
chebi	59499	EC 3.4.13.* (dipeptidase) inhibitor	inhibitor	protein family	eccode	3.4.13	3.4.13
chebi	76926	EC 3.4.13.19 (membrane dipeptidase) inhibitor	inhibitor	protein family	eccode	3.4.13.19	3.4.13.19
chebi	76788	EC 3.4.14.* (dipeptidyl- and tripeptidyl-peptidases) inhibitor	inhibitor	protein family	eccode	3.4.14	3.4.14
chebi	76893	EC 3.4.14.2 (dipeptidyl-peptidase II) inhibitor	inhibitor	protein family	eccode	3.4.14.2	3.4.14.2
chebi	68612	EC 3.4.14.5 (dipeptidyl-peptidase IV) inhibitor	inhibitor	protein family	eccode	3.4.14.5	3.4.14.5
chebi	76782	EC 3.4.15.* (peptidyl-dipeptidase) inhibitor	inhibitor	protein family	eccode	3.4.15	3.4.15
chebi	35457	EC 3.4.15.1 (peptidyl-dipeptidase A) inhibitor	inhibitor	protein family	eccode	3.4.15.1	3.4.15.1
chebi	77705	EC 3.4.19.* (omega-peptidase) inhibitor	inhibitor	protein family	eccode	3.4.19	3.4.19
chebi	77706	EC 3.4.19.3 (pyroglutamyl-peptidase I) inhibitor	inhibitor	protein family	eccode	3.4.19.3	3.4.19.3
chebi	5924	EC 3.4.21.* (serine endopeptidase) inhibitor	inhibitor	protein family	eccode	3.4.21	3.4.21
chebi	64943	EC 3.4.21.1 (chymotrypsin) inhibitor	inhibitor	protein family	eccode	3.4.21.1	3.4.21.1
chebi	76779	EC 3.4.21.26 (prolyl oligopeptidase) inhibitor	inhibitor	protein family	eccode	3.4.21.26	3.4.21.26
chebi	64922	EC 3.4.21.37 (leukocyte elastase) inhibitor	inhibitor	protein family	eccode	3.4.21.37	3.4.21.37
chebi	64957	EC 3.4.21.39 (chymase) inhibitor	inhibitor	protein family	eccode	3.4.21.39	3.4.21.39
chebi	76940	EC 3.4.21.4 (trypsin) inhibitor	inhibitor	protein family	eccode	3.4.21.4	3.4.21.4
chebi	65232	EC 3.4.21.5 (thrombin) inhibitor	inhibitor	protein family	eccode	3.4.21.5	3.4.21.5
chebi	68581	EC 3.4.21.6 (coagulation factor Xa) inhibitor	inhibitor	protein family	eccode	3.4.21.6	3.4.21.6
chebi	84297	EC 3.4.21.64 (peptidase K) inhibitor	inhibitor	protein family	eccode	3.4.21.64	3.4.21.64
chebi	86966	EC 3.4.21.92 (endopeptidase Clp) inhibitor	inhibitor	protein family	eccode	3.4.21.92	3.4.21.92
chebi	76796	EC 3.4.22.* (cysteine endopeptidase) inhibitor	inhibitor	protein family	eccode	3.4.22	3.4.22
chebi	70822	EC 3.4.22.2 (papain) inhibitor	inhibitor	protein family	eccode	3.4.22.2	3.4.22.2
chebi	76795	EC 3.4.22.36 (caspase-1) inhibitor	inhibitor	protein family	eccode	3.4.22.36	3.4.22.36
chebi	64406	EC 3.4.22.38 (cathepsin K) inhibitor	inhibitor	protein family	eccode	3.4.22.38	3.4.22.38
chebi	79050	EC 3.4.22.52 (calpain-1) inhibitor	inhibitor	protein family	eccode	3.4.22.52	3.4.22.52
chebi	82821	EC 3.4.22.53 (calpain-2) inhibitor	inhibitor	protein family	eccode	3.4.22.53	3.4.22.53
chebi	82823	EC 3.4.22.54 (calpain-3) inhibitor	inhibitor	protein family	eccode	3.4.22.54	3.4.22.54
chebi	138014	EC 3.4.22.56 (caspase-3) inhibitor	inhibitor	protein family	eccode	3.4.22.56	3.4.22.56
chebi	76885	EC 3.4.23.* (aspartic endopeptidase) inhibitor	inhibitor	protein family	eccode	3.4.23	3.4.23
chebi	74925	EC 3.4.23.46 (memapsin 2) inhibitor	inhibitor	protein family	eccode	3.4.23.46	3.4.23.46
chebi	59107	EC 3.4.24.* (metalloendopeptidase) inhibitor	inhibitor	protein family	eccode	3.4.24	3.4.24
chebi	82973	EC 3.4.24.11 (neprilysin) inhibitor	inhibitor	protein family	eccode	3.4.24.11	3.4.24.11
chebi	77745	EC 3.4.24.18 (meprin A) inhibitor	inhibitor	protein family	eccode	3.4.24.18	3.4.24.18
chebi	84036	EC 3.4.24.24 (gelatinase A) inhibitor	inhibitor	protein family	eccode	3.4.24.24	3.4.24.24
chebi	67189	EC 3.4.24.3 (microbial collagenase) inhibitor	inhibitor	protein family	eccode	3.4.24.3	3.4.24.3
chebi	79088	EC 3.4.24.35 (gelatinase B) inhibitor	inhibitor	protein family	eccode	3.4.24.35	3.4.24.35
chebi	82974	EC 3.4.24.71 (endothelin-converting enzyme 1) inhibitor	inhibitor	protein family	eccode	3.4.24.71	3.4.24.71
chebi	77255	EC 3.4.24.83 (anthrax lethal factor endopeptidase) inhibitor	inhibitor	protein family	eccode	3.4.24.83	3.4.24.83
chebi	76764	EC 3.5.* (hydrolases acting on non-peptide C-N bonds) inhibitor	inhibitor	protein family	eccode	3.5	3.5
chebi	76807	EC 3.5.1.* (non-peptide linear amide C-N hydrolase) inhibitor	inhibitor	protein family	eccode	3.5.1	3.5.1
chebi	134109	EC 3.5.1.108 (UDP-3-O-acyl-N-acetylglucosamine deacetylase) inhibitor	inhibitor	protein family	eccode	3.5.1.108	3.5.1.108
chebi	84264	EC 3.5.1.19 (nicotinamidase) inhibitor	inhibitor	protein family	eccode	3.5.1.19	3.5.1.19
chebi	60280	EC 3.5.1.2 (glutaminase) inhibitor	inhibitor	protein family	eccode	3.5.1.2	3.5.1.2
chebi	71551	EC 3.5.1.23 (ceramidase) inhibitor	inhibitor	protein family	eccode	3.5.1.23	3.5.1.23
chebi	77941	EC 3.5.1.4 (amidase) inhibitor	inhibitor	protein family	eccode	3.5.1.4	3.5.1.4
chebi	50635	EC 3.5.1.5 (urease) inhibitor	inhibitor	molecular function	go	0009039	urease activity
chebi	50635	EC 3.5.1.5 (urease) inhibitor	inhibitor	protein family	eccode	3.5.1.5	3.5.1.5
chebi	71951	EC 3.5.1.88 (peptide deformylase) inhibitor	inhibitor	protein family	eccode	3.5.1.88	3.5.1.88
chebi	61115	EC 3.5.1.98 (histone deacetylase) inhibitor	inhibitor	protein family	eccode	3.5.1.98	3.5.1.98
chebi	64033	EC 3.5.1.99 (fatty acid amide hydrolase) inhibitor	inhibitor	protein family	eccode	3.5.1.99	3.5.1.99
chebi	76808	EC 3.5.2.* (non-peptide cyclic amide C-N hydrolase) inhibitor	inhibitor	protein family	eccode	3.5.2	3.5.2
chebi	35625	EC 3.5.2.6 (beta-lactamase) inhibitor	inhibitor	protein family	eccode	3.5.2.6	3.5.2.6
chebi	76809	EC 3.5.4.* (non-peptide cyclic amidine C-N hydrolase) inhibitor	inhibitor	protein family	eccode	3.5.4	3.5.4
chebi	78380	EC 3.5.4.1 (cytosine deaminase) inhibitor	inhibitor	protein family	eccode	3.5.4.1	3.5.4.1
chebi	50445	EC 3.5.4.4 (adenosine deaminase) inhibitor	inhibitor	protein family	eccode	3.5.4.4	3.5.4.4
chebi	77117	EC 3.5.5.* (hydrolase acting on C-N bonds in nitriles) inhibitor	inhibitor	protein family	eccode	3.5.5	3.5.5
chebi	77118	EC 3.5.5.1 (nitrilase) inhibitor	inhibitor	protein family	eccode	3.5.5.1	3.5.5.1
chebi	73216	EC 3.6.* (hydrolases acting on acid anhydrides) inhibitor	inhibitor	protein family	eccode	3.6	3.6
chebi	78927	EC 3.6.1.* (hydrolases acting on acid anhydrides in P-containing anhydrides) inhibitor	inhibitor	protein family	eccode	3.6.1	3.6.1
chebi	78928	EC 3.6.1.3 (adenosinetriphosphatase) inhibitor	inhibitor	protein family	eccode	3.6.1.3	3.6.1.3
